"","X","stock.id","species","stock","region","sub.region","brood.yr","spawners","recruits","entry.yr","ln.rs","long","lat","loc.sst","our.region"
"1752",1752,NA,"Sockeye","Quesnel","WC","Fraser River",1985,692799,12545239,1987,2.89635659620478,123.06,49.12,0.459693892458893,"South"
"1753",1753,NA,"Sockeye","Quesnel","WC","Fraser River",1987,11238,176592,1989,2.75454109434052,123.06,49.12,-0.157662484515243,"South"
"1754",1754,NA,"Sockeye","Quesnel","WC","Fraser River",1988,4185,26342,1990,1.83965791963542,123.06,49.12,-0.219446548994089,"South"
"1755",1755,NA,"Sockeye","Quesnel","WC","Fraser River",1989,942522,10641495,1991,2.42395699931937,123.06,49.12,-0.231599755649086,"South"
"1756",1756,NA,"Sockeye","Quesnel","WC","Fraser River",1990,259553,3283634,1992,2.53774509423646,123.06,49.12,0.343102875145429,"South"
"1757",1757,NA,"Sockeye","Quesnel","WC","Fraser River",1991,24861,151175,1993,1.80513779562426,123.06,49.12,0.994185837388154,"South"
"1758",1758,NA,"Sockeye","Quesnel","WC","Fraser River",1992,3046,29214,1994,2.26081879195565,123.06,49.12,0.778197970525668,"South"
"1759",1759,NA,"Sockeye","Quesnel","WC","Fraser River",1993,1507350,6851040,1995,1.51404732338649,123.06,49.12,1.02482106080054,"South"
"1760",1760,NA,"Sockeye","Quesnel","WC","Fraser River",1994,356251,2477091,1996,1.93920462820758,123.06,49.12,0.877035744249793,"South"
"1761",1761,NA,"Sockeye","Quesnel","WC","Fraser River",1995,116867,167306,1997,0.358787934999326,123.06,49.12,0.372939243139153,"South"
"1762",1762,NA,"Sockeye","Quesnel","WC","Fraser River",1996,21719,90690,1998,1.42925964396929,123.06,49.12,1.06695844708483,"South"
"1763",1763,NA,"Sockeye","Quesnel","WC","Fraser River",1997,904914,4692773,1999,1.64593903315171,123.06,49.12,1.04831429581162,"South"
"1764",1764,NA,"Sockeye","Quesnel","WC","Fraser River",1998,534532,4739875,2000,2.18237444532387,123.06,49.12,-0.0452162067199158,"South"
"1765",1765,NA,"Sockeye","Quesnel","WC","Fraser River",1999,106908,810586,2001,2.02578879136139,123.06,49.12,0.223693554229865,"South"
"1766",1766,NA,"Sockeye","Quesnel","WC","Fraser River",2000,37163,53810,2002,0.370145680844481,123.06,49.12,-0.441077586835478,"South"
"1767",1767,NA,"Sockeye","Quesnel","WC","Fraser River",2001,1740454,3701006,2003,0.754458675853085,123.06,49.12,0.0399877452784456,"South"
"1768",1768,NA,"Sockeye","Quesnel","WC","Fraser River",2002,1312599.235,640265,2004,-0.717882446073218,123.06,49.12,0.822307693339711,"South"
"1769",1769,NA,"Sockeye","Quesnel","WC","Fraser River",2003,148333,143876,2005,-0.0305079288088568,123.06,49.12,0.790149045479778,"South"
"1770",1770,NA,"Sockeye","Quesnel","WC","Fraser River",2004,6629,12695,2006,0.649754251897387,123.06,49.12,0.836898934861383,"South"
"1771",1771,NA,"Sockeye","Quesnel","WC","Fraser River",2005,777707.359,209485,2007,-1.3116981704203,123.06,49.12,0.0868336445907,"South"
"1772",1772,NA,"Sockeye","Quesnel","WC","Fraser River",2006,90069,648942,2008,1.97476730119348,123.06,49.12,-0.752130399789486,"South"
"1773",1773,NA,"Sockeye","Quesnel","WC","Fraser River",2007,33601,76632,2009,0.824458915649547,123.06,49.12,-1.2806379724913,"South"
"1774",1774,NA,"Sockeye","Quesnel","WC","Fraser River",2008,2473,10465,2010,1.44260436735868,123.06,49.12,-0.335998868379357,"South"
"1775",1775,NA,"Sockeye","Quesnel","WC","Fraser River",2009,82781,308514,2011,1.31556865673073,123.06,49.12,-0.00912823333765814,"South"
"1776",1776,NA,"Sockeye","Quesnel","WC","Fraser River",2010,131546,2429567,2012,2.91611173082205,123.06,49.12,-0.663967433018617,"South"
"1786",1786,NA,"Sockeye","Chilko","WC","Fraser River",1960,244864,1053335,1962,1.45901364581234,123.06,49.12,0.553907486921582,"South"
"1787",1787,NA,"Sockeye","Chilko","WC","Fraser River",1961,15038,69453,1963,1.53006993385585,123.06,49.12,0.456815578033117,"South"
"1788",1788,NA,"Sockeye","Chilko","WC","Fraser River",1962,42125,985562,1964,3.15257064816865,123.06,49.12,0.46084977416729,"South"
"1789",1789,NA,"Sockeye","Chilko","WC","Fraser River",1963,57207,1206303,1965,3.04863932099119,123.06,49.12,-0.597071050951934,"South"
"1790",1790,NA,"Sockeye","Chilko","WC","Fraser River",1964,131590,2040082,1966,2.7410542539468,123.06,49.12,-0.625203508714671,"South"
"1791",1791,NA,"Sockeye","Chilko","WC","Fraser River",1965,20813,158944,1967,2.03297414744883,123.06,49.12,-0.38629518941427,"South"
"1792",1792,NA,"Sockeye","Chilko","WC","Fraser River",1966,107541,889200,1968,2.11245001188621,123.06,49.12,-0.358455400465939,"South"
"1793",1793,NA,"Sockeye","Chilko","WC","Fraser River",1967,90006,2004710,1969,3.10337835610073,123.06,49.12,-0.982484543627291,"South"
"1794",1794,NA,"Sockeye","Chilko","WC","Fraser River",1968,181912,2476069,1970,2.61090444728298,123.06,49.12,-0.62591161628881,"South"
"1795",1795,NA,"Sockeye","Chilko","WC","Fraser River",1969,25519,402359,1971,2.75792145217067,123.06,49.12,-0.521608497622144,"South"
"1796",1796,NA,"Sockeye","Chilko","WC","Fraser River",1970,50923,694456,1972,2.61281411735547,123.06,49.12,-1.61751386036651,"South"
"1797",1797,NA,"Sockeye","Chilko","WC","Fraser River",1971,97365,852842,1973,2.17010749857628,123.06,49.12,-1.00624975068651,"South"
"1798",1798,NA,"Sockeye","Chilko","WC","Fraser River",1972,332353,2109574,1974,1.84804365327642,123.06,49.12,-0.755508591049749,"South"
"1799",1799,NA,"Sockeye","Chilko","WC","Fraser River",1973,30231,248297,1975,2.10575772231608,123.06,49.12,-0.929312162303066,"South"
"1800",1800,NA,"Sockeye","Chilko","WC","Fraser River",1974,71127,712467,1976,2.30426658372166,123.06,49.12,-0.851916806484708,"South"
"1801",1801,NA,"Sockeye","Chilko","WC","Fraser River",1975,133782,1513636,1977,2.42605837287366,123.06,49.12,-0.445999560627595,"South"
"1802",1802,NA,"Sockeye","Chilko","WC","Fraser River",1976,228326,1699113,1978,2.00708719688182,123.06,49.12,0.536516747604565,"South"
"1803",1803,NA,"Sockeye","Chilko","WC","Fraser River",1977,20385,199200,1979,2.27951000887928,123.06,49.12,0.212338477080854,"South"
"1804",1804,NA,"Sockeye","Chilko","WC","Fraser River",1978,85570,1265579,1980,2.69395024952541,123.06,49.12,-0.245090083036411,"South"
"1805",1805,NA,"Sockeye","Chilko","WC","Fraser River",1979,147920,1721513,1981,2.45428724722507,123.06,49.12,0.237327181467325,"South"
"1806",1806,NA,"Sockeye","Chilko","WC","Fraser River",1980,293234,4441927,1982,2.71787264519035,123.06,49.12,0.0587929077530001,"South"
"1807",1807,NA,"Sockeye","Chilko","WC","Fraser River",1981,20164,208706,1983,2.33702772685057,123.06,49.12,0.0347661832747335,"South"
"1808",1808,NA,"Sockeye","Chilko","WC","Fraser River",1982,142515,1599217,1984,2.41782215611802,123.06,49.12,0.725254199683246,"South"
"1809",1809,NA,"Sockeye","Chilko","WC","Fraser River",1983,213715,2119741,1985,2.29440583867189,123.06,49.12,-0.159490363463939,"South"
"1810",1810,NA,"Sockeye","Chilko","WC","Fraser River",1984,283152,676358,1986,0.870738665731882,123.06,49.12,-0.307663338018828,"South"
"1811",1811,NA,"Sockeye","Chilko","WC","Fraser River",1985,34979,572968,1987,2.79608198731555,123.06,49.12,0.459693892458893,"South"
"1812",1812,NA,"Sockeye","Chilko","WC","Fraser River",1987,268111,4420836,1989,2.80268302359163,123.06,49.12,-0.157662484515243,"South"
"1813",1813,NA,"Sockeye","Chilko","WC","Fraser River",1988,206206,3296360,1990,2.77169843924324,123.06,49.12,-0.219446548994089,"South"
"1814",1814,NA,"Sockeye","Chilko","WC","Fraser River",1990,497991,2628585,1992,1.66361895299972,123.06,49.12,0.343102875145429,"South"
"1815",1815,NA,"Sockeye","Chilko","WC","Fraser River",1991,597537,1382549,1993,0.838867969231771,123.06,49.12,0.994185837388154,"South"
"1816",1816,NA,"Sockeye","Chilko","WC","Fraser River",1992,319959,1866349,1994,1.76354653241662,123.06,49.12,0.778197970525668,"South"
"1817",1817,NA,"Sockeye","Chilko","WC","Fraser River",1993,322298,3963871,1995,2.50949976863093,123.06,49.12,1.02482106080054,"South"
"1818",1818,NA,"Sockeye","Chilko","WC","Fraser River",1994,253976,1419987,1996,1.72116322125855,123.06,49.12,0.877035744249793,"South"
"1819",1819,NA,"Sockeye","Chilko","WC","Fraser River",1995,298027,1274336,1997,1.4529964511956,123.06,49.12,0.372939243139153,"South"
"1820",1820,NA,"Sockeye","Chilko","WC","Fraser River",1996,504469,1363890,1998,0.994589799061605,123.06,49.12,1.06695844708483,"South"
"1821",1821,NA,"Sockeye","Chilko","WC","Fraser River",1997,509298,885013,1999,0.552569027241302,123.06,49.12,1.04831429581162,"South"
"1822",1822,NA,"Sockeye","Chilko","WC","Fraser River",1998,467624,536366,2000,0.137152209665019,123.06,49.12,-0.0452162067199158,"South"
"1823",1823,NA,"Sockeye","Chilko","WC","Fraser River",1999,432565,1570589,2001,1.28947338312638,123.06,49.12,0.223693554229865,"South"
"1824",1824,NA,"Sockeye","Chilko","WC","Fraser River",2000,395559,501890,2002,0.238081017837578,123.06,49.12,-0.441077586835478,"South"
"1825",1825,NA,"Sockeye","Chilko","WC","Fraser River",2001,331244,1158636,2003,1.25214346623439,123.06,49.12,0.0399877452784456,"South"
"1826",1826,NA,"Sockeye","Chilko","WC","Fraser River",2002,215050,1239287,2004,1.75142093399344,123.06,49.12,0.822307693339711,"South"
"1827",1827,NA,"Sockeye","Chilko","WC","Fraser River",2003,334896,384261,2005,0.137501973339801,123.06,49.12,0.790149045479778,"South"
"1828",1828,NA,"Sockeye","Chilko","WC","Fraser River",2004,49193,426764,2006,2.16047983027575,123.06,49.12,0.836898934861383,"South"
"1829",1829,NA,"Sockeye","Chilko","WC","Fraser River",2005,285065,364252,2007,0.245128711354585,123.06,49.12,0.0868336445907,"South"
"1830",1830,NA,"Sockeye","Chilko","WC","Fraser River",2006,261918,5097904,2008,2.96855327617037,123.06,49.12,-0.752130399789486,"South"
"1831",1831,NA,"Sockeye","Chilko","WC","Fraser River",2007,156518,1132603,2009,1.97910278310811,123.06,49.12,-1.2806379724913,"South"
"1832",1832,NA,"Sockeye","Chilko","WC","Fraser River",2008,68731,526968,2010,2.0369394909203,123.06,49.12,-0.335998868379357,"South"
"1833",1833,NA,"Sockeye","Chilko","WC","Fraser River",2009,127367,1803552,2011,2.65044064985574,123.06,49.12,-0.00912823333765814,"South"
"1834",1834,NA,"Sockeye","Chilko","WC","Fraser River",2010,1181540,2728166,2012,0.83681091622931,123.06,49.12,-0.663967433018617,"South"
"1895",1895,NA,"Sockeye","L.Shuswap","WC","Fraser River",1960,1322,2549,1962,0.656555383964484,123.06,49.12,0.553907486921582,"South"
"1896",1896,NA,"Sockeye","L.Shuswap","WC","Fraser River",1961,854,8147,1963,2.25547384652207,123.06,49.12,0.456815578033117,"South"
"1897",1897,NA,"Sockeye","L.Shuswap","WC","Fraser River",1962,651863,2925312,1964,1.50132200349574,123.06,49.12,0.46084977416729,"South"
"1898",1898,NA,"Sockeye","L.Shuswap","WC","Fraser River",1965,1332,24808,1967,2.92448460967995,123.06,49.12,-0.38629518941427,"South"
"1899",1899,NA,"Sockeye","L.Shuswap","WC","Fraser River",1966,660849,4051932,1968,1.81342371139165,123.06,49.12,-0.358455400465939,"South"
"1900",1900,NA,"Sockeye","L.Shuswap","WC","Fraser River",1967,402412,3184223,1969,2.06848714278574,123.06,49.12,-0.982484543627291,"South"
"1901",1901,NA,"Sockeye","L.Shuswap","WC","Fraser River",1968,2713,21961,1970,2.09121311926836,123.06,49.12,-0.62591161628881,"South"
"1902",1902,NA,"Sockeye","L.Shuswap","WC","Fraser River",1969,3166,29860,1971,2.24405083065222,123.06,49.12,-0.521608497622144,"South"
"1903",1903,NA,"Sockeye","L.Shuswap","WC","Fraser River",1970,785282,5580907,1972,1.96106369802773,123.06,49.12,-1.61751386036651,"South"
"1904",1904,NA,"Sockeye","L.Shuswap","WC","Fraser River",1971,158976,702125,1973,1.48535820342169,123.06,49.12,-1.00624975068651,"South"
"1905",1905,NA,"Sockeye","L.Shuswap","WC","Fraser River",1972,2155,44505,1974,3.02781081885518,123.06,49.12,-0.755508591049749,"South"
"1906",1906,NA,"Sockeye","L.Shuswap","WC","Fraser River",1974,619123,7050422,1976,2.43253879163317,123.06,49.12,-0.851916806484708,"South"
"1907",1907,NA,"Sockeye","L.Shuswap","WC","Fraser River",1975,85544,1026264,1977,2.48464943911935,123.06,49.12,-0.445999560627595,"South"
"1908",1908,NA,"Sockeye","L.Shuswap","WC","Fraser River",1976,3072,14170,1978,1.52879823841716,123.06,49.12,0.536516747604565,"South"
"1909",1909,NA,"Sockeye","L.Shuswap","WC","Fraser River",1977,6027,93645,1979,2.74326166268091,123.06,49.12,0.212338477080854,"South"
"1910",1910,NA,"Sockeye","L.Shuswap","WC","Fraser River",1978,1014761,9657379,1980,2.25306916957085,123.06,49.12,-0.245090083036411,"South"
"1911",1911,NA,"Sockeye","L.Shuswap","WC","Fraser River",1979,162142,1499666,1981,2.22452520112713,123.06,49.12,0.237327181467325,"South"
"1912",1912,NA,"Sockeye","L.Shuswap","WC","Fraser River",1980,1816,23307,1982,2.55211746445729,123.06,49.12,0.0587929077530001,"South"
"1913",1913,NA,"Sockeye","L.Shuswap","WC","Fraser River",1981,5959,9470,1983,0.463226225433145,123.06,49.12,0.0347661832747335,"South"
"1914",1914,NA,"Sockeye","L.Shuswap","WC","Fraser River",1982,1568605,9464899,1984,1.79740342436446,123.06,49.12,0.725254199683246,"South"
"1915",1915,NA,"Sockeye","L.Shuswap","WC","Fraser River",1983,100256,1980917,1985,2.98358823301973,123.06,49.12,-0.159490363463939,"South"
"1916",1916,NA,"Sockeye","L.Shuswap","WC","Fraser River",1984,2409,33174,1986,2.62255471295112,123.06,49.12,-0.307663338018828,"South"
"1917",1917,NA,"Sockeye","L.Shuswap","WC","Fraser River",1985,806,14934,1987,2.91931202908902,123.06,49.12,0.459693892458893,"South"
"1918",1918,NA,"Sockeye","L.Shuswap","WC","Fraser River",1986,1068479,10945795,1988,2.32671922238001,123.06,49.12,0.660426959274321,"South"
"1919",1919,NA,"Sockeye","L.Shuswap","WC","Fraser River",1987,319734,3903932,1989,2.50225012923459,123.06,49.12,-0.157662484515243,"South"
"1920",1920,NA,"Sockeye","L.Shuswap","WC","Fraser River",1988,3558,8220,1990,0.837371619824445,123.06,49.12,-0.219446548994089,"South"
"1921",1921,NA,"Sockeye","L.Shuswap","WC","Fraser River",1990,1745709,7770370,1992,1.49315700543311,123.06,49.12,0.343102875145429,"South"
"1922",1922,NA,"Sockeye","L.Shuswap","WC","Fraser River",1991,616033,866189,1993,0.340802596027004,123.06,49.12,0.994185837388154,"South"
"1923",1923,NA,"Sockeye","L.Shuswap","WC","Fraser River",1992,6640,19909,1994,1.09805992730932,123.06,49.12,0.778197970525668,"South"
"1924",1924,NA,"Sockeye","L.Shuswap","WC","Fraser River",1993,765,15366,1995,3.00003672160104,123.06,49.12,1.02482106080054,"South"
"1925",1925,NA,"Sockeye","L.Shuswap","WC","Fraser River",1994,686190,2610200,1996,1.33602756842605,123.06,49.12,0.877035744249793,"South"
"1926",1926,NA,"Sockeye","L.Shuswap","WC","Fraser River",1995,210969,771591,1997,1.29674341363783,123.06,49.12,0.372939243139153,"South"
"1927",1927,NA,"Sockeye","L.Shuswap","WC","Fraser River",1996,5492,61532,1998,2.41626487678778,123.06,49.12,1.06695844708483,"South"
"1928",1928,NA,"Sockeye","L.Shuswap","WC","Fraser River",1998,680650,7248023,2000,2.36543579704848,123.06,49.12,-0.0452162067199158,"South"
"1929",1929,NA,"Sockeye","L.Shuswap","WC","Fraser River",1999,138247,698913,2001,1.62048433062044,123.06,49.12,0.223693554229865,"South"
"1930",1930,NA,"Sockeye","L.Shuswap","WC","Fraser River",2000,164,1388,2002,2.13575271324255,123.06,49.12,-0.441077586835478,"South"
"1931",1931,NA,"Sockeye","L.Shuswap","WC","Fraser River",2001,2141,8890,2003,1.42365403991827,123.06,49.12,0.0399877452784456,"South"
"1932",1932,NA,"Sockeye","L.Shuswap","WC","Fraser River",2002,2845464,7509787,2004,0.970480955764151,123.06,49.12,0.822307693339711,"South"
"1933",1933,NA,"Sockeye","L.Shuswap","WC","Fraser River",2003,189793,138420,2005,-0.3156414631547,123.06,49.12,0.790149045479778,"South"
"1934",1934,NA,"Sockeye","L.Shuswap","WC","Fraser River",2005,11792,33868,2007,1.05504928033305,123.06,49.12,0.0868336445907,"South"
"1935",1935,NA,"Sockeye","L.Shuswap","WC","Fraser River",2006,1170725,17568471,2008,2.70848266005652,123.06,49.12,-0.752130399789486,"South"
"1936",1936,NA,"Sockeye","L.Shuswap","WC","Fraser River",2007,32296,210478,2009,1.87443775104579,123.06,49.12,-1.2806379724913,"South"
"1937",1937,NA,"Sockeye","L.Shuswap","WC","Fraser River",2009,20208,380032,2011,2.9341768940931,123.06,49.12,-0.00912823333765814,"South"
"1938",1938,NA,"Sockeye","L.Shuswap","WC","Fraser River",2010,3073257,8616732,2012,1.03096798318087,123.06,49.12,-0.663967433018617,"South"
"1948",1948,NA,"Sockeye","Birkenhead","WC","Fraser River",1960,19198,172100,1962,2.19326959627615,123.06,49.12,0.553907486921582,"South"
"1949",1949,NA,"Sockeye","Birkenhead","WC","Fraser River",1961,10550,129815,1963,2.50998450007479,123.06,49.12,0.456815578033117,"South"
"1950",1950,NA,"Sockeye","Birkenhead","WC","Fraser River",1962,14311,102491,1964,1.9687465175166,123.06,49.12,0.46084977416729,"South"
"1951",1951,NA,"Sockeye","Birkenhead","WC","Fraser River",1963,20769,456078,1965,3.08920235715413,123.06,49.12,-0.597071050951934,"South"
"1952",1952,NA,"Sockeye","Birkenhead","WC","Fraser River",1964,27978,365895,1966,2.57092791994178,123.06,49.12,-0.625203508714671,"South"
"1953",1953,NA,"Sockeye","Birkenhead","WC","Fraser River",1965,9769,165171,1967,2.82776719421209,123.06,49.12,-0.38629518941427,"South"
"1954",1954,NA,"Sockeye","Birkenhead","WC","Fraser River",1966,13462,316855,1968,3.1585733543942,123.06,49.12,-0.358455400465939,"South"
"1955",1955,NA,"Sockeye","Birkenhead","WC","Fraser River",1968,31042,285207,1970,2.21787410618947,123.06,49.12,-0.62591161628881,"South"
"1956",1956,NA,"Sockeye","Birkenhead","WC","Fraser River",1971,16143,369096,1973,3.12957025363034,123.06,49.12,-1.00624975068651,"South"
"1957",1957,NA,"Sockeye","Birkenhead","WC","Fraser River",1972,26202,519340,1974,2.98672303091919,123.06,49.12,-0.755508591049749,"South"
"1958",1958,NA,"Sockeye","Birkenhead","WC","Fraser River",1973,28374,216524,1975,2.03222816291231,123.06,49.12,-0.929312162303066,"South"
"1959",1959,NA,"Sockeye","Birkenhead","WC","Fraser River",1974,85495,727181,1976,2.14071752020862,123.06,49.12,-0.851916806484708,"South"
"1960",1960,NA,"Sockeye","Birkenhead","WC","Fraser River",1975,23315,120593,1977,1.64332430923049,123.06,49.12,-0.445999560627595,"South"
"1961",1961,NA,"Sockeye","Birkenhead","WC","Fraser River",1976,50023,619577,1978,2.5165540874701,123.06,49.12,0.536516747604565,"South"
"1962",1962,NA,"Sockeye","Birkenhead","WC","Fraser River",1978,48158,666214,1980,2.62712366835003,123.06,49.12,-0.245090083036411,"South"
"1963",1963,NA,"Sockeye","Birkenhead","WC","Fraser River",1979,35482,415951,1981,2.46154193922366,123.06,49.12,0.237327181467325,"South"
"1964",1964,NA,"Sockeye","Birkenhead","WC","Fraser River",1980,32786,163172,1982,1.60480326417871,123.06,49.12,0.0587929077530001,"South"
"1965",1965,NA,"Sockeye","Birkenhead","WC","Fraser River",1981,27175,266159,1983,2.28179644155733,123.06,49.12,0.0347661832747335,"South"
"1966",1966,NA,"Sockeye","Birkenhead","WC","Fraser River",1984,23227,470361,1986,3.0081850898906,123.06,49.12,-0.307663338018828,"South"
"1967",1967,NA,"Sockeye","Birkenhead","WC","Fraser River",1986,197896,1211967,1988,1.81225829835995,123.06,49.12,0.660426959274321,"South"
"1968",1968,NA,"Sockeye","Birkenhead","WC","Fraser River",1987,89432,999898,1989,2.41417471381176,123.06,49.12,-0.157662484515243,"South"
"1969",1969,NA,"Sockeye","Birkenhead","WC","Fraser River",1988,75535,927715,1990,2.50812844855298,123.06,49.12,-0.219446548994089,"South"
"1970",1970,NA,"Sockeye","Birkenhead","WC","Fraser River",1990,97112,238613,1992,0.898978041076962,123.06,49.12,0.343102875145429,"South"
"1971",1971,NA,"Sockeye","Birkenhead","WC","Fraser River",1991,152083,122385,1993,-0.217254610896495,123.06,49.12,0.994185837388154,"South"
"1972",1972,NA,"Sockeye","Birkenhead","WC","Fraser River",1992,93443,99182,1994,0.0596049214846796,123.06,49.12,0.778197970525668,"South"
"1973",1973,NA,"Sockeye","Birkenhead","WC","Fraser River",1993,151096,575880,1995,1.33798390926461,123.06,49.12,1.02482106080054,"South"
"1974",1974,NA,"Sockeye","Birkenhead","WC","Fraser River",1994,22315,67413,1996,1.10557877957667,123.06,49.12,0.877035744249793,"South"
"1975",1975,NA,"Sockeye","Birkenhead","WC","Fraser River",1995,18430,170525,1997,2.22490214185905,123.06,49.12,0.372939243139153,"South"
"1976",1976,NA,"Sockeye","Birkenhead","WC","Fraser River",1996,27848,78931,1998,1.04181290258486,123.06,49.12,1.06695844708483,"South"
"1977",1977,NA,"Sockeye","Birkenhead","WC","Fraser River",1997,23275,30582,1999,0.273031777422829,123.06,49.12,1.04831429581162,"South"
"1978",1978,NA,"Sockeye","Birkenhead","WC","Fraser River",1998,173045,619321,2000,1.27507204034097,123.06,49.12,-0.0452162067199158,"South"
"1979",1979,NA,"Sockeye","Birkenhead","WC","Fraser River",1999,26268,83528,2001,1.15683043665908,123.06,49.12,0.223693554229865,"South"
"1980",1980,NA,"Sockeye","Birkenhead","WC","Fraser River",2000,8333,101965,2002,2.50440608174424,123.06,49.12,-0.441077586835478,"South"
"1981",1981,NA,"Sockeye","Birkenhead","WC","Fraser River",2001,28361,191674,2003,1.91078105029371,123.06,49.12,0.0399877452784456,"South"
"1982",1982,NA,"Sockeye","Birkenhead","WC","Fraser River",2002,107481,634125,2004,1.77493200812628,123.06,49.12,0.822307693339711,"South"
"1983",1983,NA,"Sockeye","Birkenhead","WC","Fraser River",2003,152651,13338,2005,-2.43753716588282,123.06,49.12,0.790149045479778,"South"
"1984",1984,NA,"Sockeye","Birkenhead","WC","Fraser River",2004,17516,76400,2006,1.47286794723332,123.06,49.12,0.836898934861383,"South"
"1985",1985,NA,"Sockeye","Birkenhead","WC","Fraser River",2005,27117,86050,2007,1.15476768517316,123.06,49.12,0.0868336445907,"South"
"1986",1986,NA,"Sockeye","Birkenhead","WC","Fraser River",2006,137365,441809,2008,1.16823604536159,123.06,49.12,-0.752130399789486,"South"
"1987",1987,NA,"Sockeye","Birkenhead","WC","Fraser River",2007,54290,246613,2009,1.51348025837392,123.06,49.12,-1.2806379724913,"South"
"1988",1988,NA,"Sockeye","Birkenhead","WC","Fraser River",2008,6788,71911,2010,2.36027289591746,123.06,49.12,-0.335998868379357,"South"
"1989",1989,NA,"Sockeye","Birkenhead","WC","Fraser River",2009,34475,133712,2011,1.35545380957971,123.06,49.12,-0.00912823333765814,"South"
"1990",1990,NA,"Sockeye","Birkenhead","WC","Fraser River",2010,67762,33814,2012,-0.695126647932044,123.06,49.12,-0.663967433018617,"South"
"2043",2043,NA,"Sockeye","Portage","WC","Fraser River",1962,6326,72180,1964,2.43449487433119,123.06,49.12,0.46084977416729,"South"
"2044",2044,NA,"Sockeye","Portage","WC","Fraser River",1965,589,3463,1967,1.77146436075084,123.06,49.12,-0.38629518941427,"South"
"2045",2045,NA,"Sockeye","Portage","WC","Fraser River",1966,15201,31339,1968,0.723502113152259,123.06,49.12,-0.358455400465939,"South"
"2046",2046,NA,"Sockeye","Portage","WC","Fraser River",1967,1983,4286,1969,0.770743047513726,123.06,49.12,-0.982484543627291,"South"
"2047",2047,NA,"Sockeye","Portage","WC","Fraser River",1968,50,1046,1970,3.04070563919672,123.06,49.12,-0.62591161628881,"South"
"2048",2048,NA,"Sockeye","Portage","WC","Fraser River",1974,4843,42611,1976,2.17457807248467,123.06,49.12,-0.851916806484708,"South"
"2049",2049,NA,"Sockeye","Portage","WC","Fraser River",1975,1631,15753,1977,2.26783749968496,123.06,49.12,-0.445999560627595,"South"
"2050",2050,NA,"Sockeye","Portage","WC","Fraser River",1976,753,7590,1978,2.31052164258978,123.06,49.12,0.536516747604565,"South"
"2051",2051,NA,"Sockeye","Portage","WC","Fraser River",1977,3923,39989,1979,2.32174774906709,123.06,49.12,0.212338477080854,"South"
"2052",2052,NA,"Sockeye","Portage","WC","Fraser River",1980,996,12225,1982,2.50749105675847,123.06,49.12,0.0587929077530001,"South"
"2053",2053,NA,"Sockeye","Portage","WC","Fraser River",1981,2951,20069,1983,1.91703223999574,123.06,49.12,0.0347661832747335,"South"
"2054",2054,NA,"Sockeye","Portage","WC","Fraser River",1982,11734,210984,1984,2.88929169071332,123.06,49.12,0.725254199683246,"South"
"2055",2055,NA,"Sockeye","Portage","WC","Fraser River",1983,4909,37358,1985,2.0294768236612,123.06,49.12,-0.159490363463939,"South"
"2056",2056,NA,"Sockeye","Portage","WC","Fraser River",1986,6212,71594,1988,2.44452836628616,123.06,49.12,0.660426959274321,"South"
"2057",2057,NA,"Sockeye","Portage","WC","Fraser River",1987,3766,63044,1989,2.81781946507833,123.06,49.12,-0.157662484515243,"South"
"2058",2058,NA,"Sockeye","Portage","WC","Fraser River",1990,8415,50970,1992,1.80122139670918,123.06,49.12,0.343102875145429,"South"
"2059",2059,NA,"Sockeye","Portage","WC","Fraser River",1991,7292,15891,1993,0.778975054414083,123.06,49.12,0.994185837388154,"South"
"2060",2060,NA,"Sockeye","Portage","WC","Fraser River",1992,1378,17136,1994,2.52054834111393,123.06,49.12,0.778197970525668,"South"
"2061",2061,NA,"Sockeye","Portage","WC","Fraser River",1993,9829,174902,1995,2.87888861748046,123.06,49.12,1.02482106080054,"South"
"2062",2062,NA,"Sockeye","Portage","WC","Fraser River",1995,4319,40496,1997,2.2381793098242,123.06,49.12,0.372939243139153,"South"
"2063",2063,NA,"Sockeye","Portage","WC","Fraser River",1997,5056,41499,1999,2.10509367371623,123.06,49.12,1.04831429581162,"South"
"2064",2064,NA,"Sockeye","Portage","WC","Fraser River",1998,11873,18053,2000,0.419044961270866,123.06,49.12,-0.0452162067199158,"South"
"2065",2065,NA,"Sockeye","Portage","WC","Fraser River",1999,2079,9078,2001,1.4739668951584,123.06,49.12,0.223693554229865,"South"
"2066",2066,NA,"Sockeye","Portage","WC","Fraser River",2000,671,12829,2002,2.95069437527766,123.06,49.12,-0.441077586835478,"South"
"2067",2067,NA,"Sockeye","Portage","WC","Fraser River",2001,1851,18610,2003,2.3079730370628,123.06,49.12,0.0399877452784456,"South"
"2068",2068,NA,"Sockeye","Portage","WC","Fraser River",2002,8001,48191,2004,1.79560574776214,123.06,49.12,0.822307693339711,"South"
"2069",2069,NA,"Sockeye","Portage","WC","Fraser River",2004,778,5688,2006,1.98938744730469,123.06,49.12,0.836898934861383,"South"
"2070",2070,NA,"Sockeye","Portage","WC","Fraser River",2005,8261,2532,2007,-1.18253614129844,123.06,49.12,0.0868336445907,"South"
"2071",2071,NA,"Sockeye","Portage","WC","Fraser River",2006,10971,172797,2008,2.75686206727278,123.06,49.12,-0.752130399789486,"South"
