"","stock.id","species","even.odd","stock","full.stock","GOA","region","sub.region","brood.yr","spawners","recruits","use","entry.yr","ln.rs","long","lat","loc.sst","w.sst.1","w.sst.2","our.region","npgo2","npgo","pdo2","pdo"
"1070",235,"Pink","E","Chignik Bay","Chignik Bay.E",1,"Chignik","Chignik",2000,27400,27170,1,2001,-0.00842958995576816,158.2261,56.38528,0.774904402810933,-0.535036226297282,0.0235202494957488,"GOA",2.21101428,2.47726888,-0.166,0.266
"1071",235,"Pink","O","Chignik Bay","Chignik Bay.O",1,"Chignik","Chignik",2001,19700,199939,1,2002,2.31739368428213,158.2261,56.38528,0.191533626675152,0.582076725288779,0.0872740271385894,"GOA",1.847202098,1.94475968,0.597,-0.598
"1072",235,"Pink","E","Chignik Bay","Chignik Bay.E",1,"Chignik","Chignik",2002,16917,29678,1,2003,0.56208699709078,158.2261,56.38528,1.49091810028292,-0.407528671011601,0.770589045627045,"GOA",1.017340841,1.749644516,1.133,1.792
"1073",235,"Pink","O","Chignik Bay","Chignik Bay.O",1,"Chignik","Chignik",2003,143897,231438,1,2004,0.475214253216952,158.2261,56.38528,0.706865929543571,1.94870676226569,1.14634675716427,"GOA",-0.464171268,0.285037166,0.418,0.474
"1074",235,"Pink","E","Chignik Bay","Chignik Bay.E",1,"Chignik","Chignik",2004,27300,89820,1,2005,1.19092096546868,158.2261,56.38528,1.3605954297536,0.343986752062845,0.371520024640565,"GOA",-1.140549426,-1.213379702,0.225,0.362
"1075",235,"Pink","O","Chignik Bay","Chignik Bay.O",1,"Chignik","Chignik",2005,160000,250134,1,2006,0.446822959031729,158.2261,56.38528,0.0690506986434708,0.399053297218285,0.305636773905409,"GOA",-0.758846913,-1.06771915,0.005,0.088
"1076",235,"Pink","E","Chignik Bay","Chignik Bay.E",1,"Chignik","Chignik",2006,27401,302285,1,2007,2.40079077189271,158.2261,56.38528,-0.399480769947702,0.212220250592533,-0.254039938387715,"GOA",0.200173916,-0.449974676,-0.453,-0.078
"1077",235,"Pink","O","Chignik Bay","Chignik Bay.O",1,"Chignik","Chignik",2007,62464,106542,1,2008,0.533948882814125,158.2261,56.38528,-0.542294334816461,-0.720300127367964,-0.751265814943674,"GOA",0.863160237,0.850322508,-1.08,-0.828
"1078",235,"Pink","E","Chignik Bay","Chignik Bay.E",1,"Chignik","Chignik",2008,69841,38703,1,2009,-0.590304113459883,158.2261,56.38528,-0.65824702167593,-0.782231502519385,-0.930360213739301,"GOA",1.205519693,0.875997966,-0.489,-1.332
"1079",235,"Pink","O","Chignik Bay","Chignik Bay.O",1,"Chignik","Chignik",2009,28973,63055,1,2010,0.777642999585929,158.2261,56.38528,-0.349598111832407,-1.07848892495922,-0.492089260630345,"GOA",1.151655062,1.53504142,-0.27,0.354
"1080",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1962,83900,203000,1,1963,0.883580365568627,157.9933,56.59639,-0.100664872677683,-0.220737314681052,0.21710551097093,"GOA",0.164053783,-0.25572304,-0.659,-0.472
"1081",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1963,92600,135300,1,1964,0.379205393524609,157.9933,56.59639,-0.275500090963291,0.654948336622911,0.833377186546951,"GOA",-0.007529911,0.583830606,-0.891,-0.846
"1082",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1964,131100,80000,1,1965,-0.493933756095773,157.9933,56.59639,-0.814546583484514,1.01180603647099,-0.0451070889430076,"GOA",-0.71429631,-0.598890428,-0.735,-0.936
"1083",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1965,65800,44500,1,1966,-0.391130649159077,157.9933,56.59639,-0.659829145708735,-1.10202021435701,-0.721749625361585,"GOA",-0.809721169,-0.829702192,-0.572,-0.534
"1084",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1966,62600,111500,1,1967,0.577259312794121,157.9933,56.59639,0.112518718082065,-0.341479036366164,-0.468519998279639,"GOA",-0.67936384,-0.789740146,-0.516,-0.61
"1085",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1967,18500,71000,1,1968,1.34490914495704,157.9933,56.59639,-0.040704594197564,-0.595560960193113,-0.328567910842301,"GOA",-0.796891715,-0.568987534,-0.653,-0.422
"1086",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1968,66100,88600,1,1969,0.292963110753395,157.9933,56.59639,-0.450974425968372,-0.0615748614914887,-0.720650243832338,"GOA",-0.496362019,-1.024795896,-0.052,-0.884
"1087",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1969,69600,95300,1,1970,0.314265243319782,157.9933,56.59639,0.0429246344022113,-1.37972562617319,-0.399161342806838,"GOA",0.0186527205,0.032071858,-0.319,0.78
"1088",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1970,60700,3900,1,1971,-2.74496714492985,157.9933,56.59639,-1.96008364539165,0.58140294055951,0.0404268549607092,"GOA",-0.14523852,0.005233583,-1.612,-1.418
"1089",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1971,74800,50500,1,1972,-0.392844548699117,157.9933,56.59639,-2.01753764399833,-0.500549230638092,-1.11453592528444,"GOA",-0.3421108,-0.295710623,-1.036,-1.806
"1090",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1972,3100,31900,1,1973,2.3312038982997,157.9933,56.59639,-0.886254418544588,-1.72852261993079,-1.39432245493778,"GOA",-0.313227463,-0.388510977,-0.767,-0.266
"1091",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1973,50200,57700,1,1974,0.13924214681637,157.9933,56.59639,-0.452199334763825,-1.06012228994478,-1.00209965701431,"GOA",0.1908359155,-0.237943949,-0.809,-1.268
"1092",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1974,9800,82600,1,1975,2.13162729485041,157.9933,56.59639,-0.776469457915145,-0.944077024083844,-0.638798529291638,"GOA",0.93921303,0.61961578,-0.939,-0.35
"1093",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1975,26400,319900,1,1976,2.4946444368032,157.9933,56.59639,-1.00575988145965,-0.333520034499432,-0.703522984838164,"GOA",1.41536357,1.25881028,-0.169,-1.528
"1094",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1976,66000,162400,1,1977,0.900407685701152,157.9933,56.59639,1.14136351408944,-1.0735259351769,-0.285755145390419,"GOA",1.32380542,1.57191686,0.767,1.19
"1095",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1977,199900,581400,1,1978,1.06762174661842,157.9933,56.59639,-0.241864461262974,0.502015644396058,0.0283532482996946,"GOA",0.262731659,1.07569398,-0.039,0.344
"1096",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1978,101200,208082,1,1979,0.720833475928651,157.9933,56.59639,0.673517469528413,-0.445309147796669,-0.14146643416703,"GOA",-0.856092138,-0.550230662,0.025,-0.422
"1097",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1979,297000,286523,1,1980,-0.0359133266379987,157.9933,56.59639,-0.735139294824989,0.162376279462608,0.214609949666195,"GOA",-0.823966005,-1.161953614,0.567,0.472
"1098",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1980,99400,106706,1,1981,0.0709252754915621,157.9933,56.59639,0.859904117138424,0.26684361986978,0.351791435822596,"GOA",-0.284655343,-0.485978396,0.551,0.662
"1099",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1981,76500,18861,1,1982,-1.40019444276346,157.9933,56.59639,-0.868713660318366,0.436739251775411,0.291683450054214,"GOA",-0.000825666000000003,-0.08333229,0.602,0.44
"1100",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1982,26100,141250,1,1983,1.6885960556979,157.9933,56.59639,0.653410972163307,0.146627648333016,0.174427198530636,"GOA",0.119633917,0.081680958,1.101,0.764
"1101",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1983,11000,23487,1,1984,0.758551803795516,157.9933,56.59639,0.978203065508862,0.202226748728257,0.570243475581225,"GOA",0.239340204,0.157586876,1.15,1.438
"1102",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1984,94000,166027,1,1985,0.568855643462774,157.9933,56.59639,-0.14476426032216,0.938260202434192,0.934101214775273,"GOA",-0.455315577,0.321093532,0.885,0.862
"1103",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1985,7400,73469,1,1986,2.29538354833175,157.9933,56.59639,-0.310512677246242,0.929942227116354,0.400367289575695,"GOA",-0.537648356,-1.231724686,1.381,0.908
"1104",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1986,121900,534770,1,1987,1.47863571143041,157.9933,56.59639,0.928769209628436,-0.129207647964965,0.745548047532107,"GOA",0.486616328,0.156427974,1.56,1.854
"1105",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1987,65700,215021,1,1988,1.18563677228587,157.9933,56.59639,0.482857021045291,1.62030374302918,1.15371872873293,"GOA",0.898568807,0.816804682,0.308,1.266
"1106",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1988,216400,365577,1,1989,0.52434838034427,157.9933,56.59639,-0.0816175898538397,0.687133714436674,0.152216072155344,"GOA",0.506979064,0.980332932,-0.553,-0.65
"1107",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1989,215000,375067,1,1990,0.556466648550427,157.9933,56.59639,-0.152340526752513,-0.382701570125986,-0.291008712716914,"GOA",-0.395936969,0.033625196,-1.015,-0.456
"1108",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1990,131900,429550,1,1991,1.1806940893608,157.9933,56.59639,-0.0598379948924625,-0.199315855307841,-0.363654922320532,"GOA",-0.52970458,-0.825499134,-0.633,-1.574
"1109",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1991,201100,365937,1,1992,0.598658890658953,157.9933,56.59639,0.107505337406264,-0.527993989333224,-0.13768706016015,"GOA",-1.101862623,-0.233910026,0.4,0.308
"1110",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1992,223800,278049,1,1993,0.217044561273827,157.9933,56.59639,0.529278903012313,0.252619869012923,0.0522575022543888,"GOA",-2.0536766,-1.96981522,0.737,0.492
"1111",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1993,160900,1185245,1,1994,1.99692172925569,157.9933,56.59639,0.441080360025507,-0.148104864504146,0.446940742637884,"GOA",-1.750743963,-2.13753798,0.188,0.982
"1112",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1994,178900,257817,1,1995,0.365423040407452,157.9933,56.59639,-0.197971925141839,1.04198634977991,0.221175768889941,"GOA",-0.972205973,-1.363949946,-0.08,-0.606
"1113",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1995,715500,1198175,1,1996,0.515573245805371,157.9933,56.59639,0.378570591044829,-0.599634812000031,-0.404429711723384,"GOA",-0.872874358,-0.580462,0.345,0.446
"1114",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1996,237100,444632,1,1997,0.628764980677491,157.9933,56.59639,0.907468787652308,-0.209224611446736,-0.250921993858428,"GOA",-0.207043223,-1.165286716,0.741,0.244
"1115",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1997,594600,1038508,1,1998,0.557651436140891,157.9933,56.59639,0.727447272438728,-0.292619376270121,0.420633718450639,"GOA",1.060346525,0.75120027,0.392,1.238
"1116",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",1998,210900,417517,1,1999,0.682941174540077,157.9933,56.59639,-0.177297497175525,1.1338868131714,0.917645260010352,"GOA",1.48981569,1.36949278,-0.849,-0.454
"1117",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",1999,374300,1101838,1,2000,1.07967735855147,157.9933,56.59639,0.0214954501529171,0.701403706849305,0.0831837402760118,"GOA",2.04370374,1.6101386,-0.489,-1.244
"1118",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",2000,146100,103335,1,2001,-0.346315181043385,157.9933,56.59639,0.774904402810933,-0.535036226297282,0.0235202494957488,"GOA",2.21101428,2.47726888,-0.166,0.266
"1119",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",2001,460400,665246,1,2002,0.368061220214843,157.9933,56.59639,0.191533626675152,0.582076725288779,0.0872740271385894,"GOA",1.847202098,1.94475968,0.597,-0.598
"1120",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",2002,85755,257002,1,2003,1.09758947358206,157.9933,56.59639,1.49091810028292,-0.407528671011601,0.770589045627045,"GOA",1.017340841,1.749644516,1.133,1.792
"1121",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",2003,576510,572891,1,2004,-0.00629721386922368,157.9933,56.59639,0.706865929543571,1.94870676226569,1.14634675716427,"GOA",-0.464171268,0.285037166,0.418,0.474
"1122",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",2004,257000,115901,1,2005,-0.79633970645904,157.9933,56.59639,1.3605954297536,0.343986752062845,0.371520024640565,"GOA",-1.140549426,-1.213379702,0.225,0.362
"1123",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",2005,473400,904721,1,2006,0.647685911796928,157.9933,56.59639,0.0690506986434708,0.399053297218285,0.305636773905409,"GOA",-0.758846913,-1.06771915,0.005,0.088
"1124",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",2006,36175,486948,1,2007,2.59978906868336,157.9933,56.59639,-0.399480769947702,0.212220250592533,-0.254039938387715,"GOA",0.200173916,-0.449974676,-0.453,-0.078
"1125",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",2007,291800,447785,1,2008,0.428244570418011,157.9933,56.59639,-0.542294334816461,-0.720300127367964,-0.751265814943674,"GOA",0.863160237,0.850322508,-1.08,-0.828
"1126",236,"Pink","E","Central Chig","Central Chig.E",1,"Chignik","Chignik",2008,117650,235658,1,2009,0.694667486272789,157.9933,56.59639,-0.65824702167593,-0.782231502519385,-0.930360213739301,"GOA",1.205519693,0.875997966,-0.489,-1.332
"1127",236,"Pink","O","Central Chig","Central Chig.O",1,"Chignik","Chignik",2009,130700,448807,1,2010,1.23368833060463,157.9933,56.59639,-0.349598111832407,-1.07848892495922,-0.492089260630345,"GOA",1.151655062,1.53504142,-0.27,0.354
"1128",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1962,401700,1857200,1,1963,1.53111971478053,156.5806,56.98528,-0.0581659621610786,-0.220737314681052,0.21710551097093,"GOA",0.164053783,-0.25572304,-0.659,-0.472
"1129",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1963,126200,90500,1,1964,-0.332518099401232,156.5806,56.98528,-0.217085024919823,0.654948336622911,0.833377186546951,"GOA",-0.007529911,0.583830606,-0.891,-0.846
"1130",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1964,605700,688400,1,1965,0.127985250350483,156.5806,56.98528,-0.829697147582764,1.01180603647099,-0.0451070889430076,"GOA",-0.71429631,-0.598890428,-0.735,-0.936
"1131",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1965,64800,78700,1,1966,0.194337552065128,156.5806,56.98528,-0.685843994004918,-1.10202021435701,-0.721749625361585,"GOA",-0.809721169,-0.829702192,-0.572,-0.534
"1132",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1966,302200,913700,1,1967,1.10641324016594,156.5806,56.98528,0.022499953162412,-0.341479036366164,-0.468519998279639,"GOA",-0.67936384,-0.789740146,-0.516,-0.61
"1133",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1967,56100,47700,1,1968,-0.162204414634355,156.5806,56.98528,0.0181708123229448,-0.595560960193113,-0.328567910842301,"GOA",-0.796891715,-0.568987534,-0.653,-0.422
"1134",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1968,390300,470600,1,1969,0.187092802106693,156.5806,56.98528,-0.528533862263652,-0.0615748614914887,-0.720650243832338,"GOA",-0.496362019,-1.024795896,-0.052,-0.884
"1135",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1969,46000,52000,1,1970,0.122602322092332,156.5806,56.98528,0.0759384115678851,-1.37972562617319,-0.399161342806838,"GOA",0.0186527205,0.032071858,-0.319,0.78
"1136",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1970,201700,28800,1,1971,-1.94640605781827,156.5806,56.98528,-1.98304478681804,0.58140294055951,0.0404268549607092,"GOA",-0.14523852,0.005233583,-1.612,-1.418
"1137",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1971,23000,15300,1,1972,-0.40764138753076,156.5806,56.98528,-2.03087298785165,-0.500549230638092,-1.11453592528444,"GOA",-0.3421108,-0.295710623,-1.036,-1.806
"1138",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1972,15900,76800,1,1973,1.57488553092744,156.5806,56.98528,-0.860440408426585,-1.72852261993079,-1.39432245493778,"GOA",-0.313227463,-0.388510977,-0.767,-0.266
"1139",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1973,12800,23500,1,1974,0.607555250224542,156.5806,56.98528,-0.490363549736701,-1.06012228994478,-1.00209965701431,"GOA",0.1908359155,-0.237943949,-0.809,-1.268
"1140",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1974,76200,257600,1,1975,1.2180465315376,156.5806,56.98528,-0.755129687763391,-0.944077024083844,-0.638798529291638,"GOA",0.93921303,0.61961578,-0.939,-0.35
"1141",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1975,23500,76200,1,1976,1.17636104154249,156.5806,56.98528,-0.955194717299454,-0.333520034499432,-0.703522984838164,"GOA",1.41536357,1.25881028,-0.169,-1.528
"1142",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1976,228800,396100,1,1977,0.548818445122228,156.5806,56.98528,1.18780086276061,-1.0735259351769,-0.285755145390419,"GOA",1.32380542,1.57191686,0.767,1.19
"1143",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1977,76000,486700,1,1978,1.85691457655308,156.5806,56.98528,-0.296076090942736,0.502015644396058,0.0283532482996946,"GOA",0.262731659,1.07569398,-0.039,0.344
"1144",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1978,309300,898010,1,1979,1.06586952440663,156.5806,56.98528,0.612013996734938,-0.445309147796669,-0.14146643416703,"GOA",-0.856092138,-0.550230662,0.025,-0.422
"1145",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1979,194300,327993,1,1980,0.523588910309602,156.5806,56.98528,-0.757422319112054,0.162376279462608,0.214609949666195,"GOA",-0.823966005,-1.161953614,0.567,0.472
"1146",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1980,425500,390574,1,1981,-0.0856474960464616,156.5806,56.98528,0.885164592540042,0.26684361986978,0.351791435822596,"GOA",-0.284655343,-0.485978396,0.551,0.662
"1147",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1981,154700,54117,1,1982,-1.05033938818537,156.5806,56.98528,-0.893665607231493,0.436739251775411,0.291683450054214,"GOA",-0.000825666000000003,-0.08333229,0.602,0.44
"1148",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1982,301500,544215,1,1983,0.590574373197853,156.5806,56.98528,0.686301180014451,0.146627648333016,0.174427198530636,"GOA",0.119633917,0.081680958,1.101,0.764
"1149",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1983,46300,218670,1,1984,1.55242178297004,156.5806,56.98528,1.03067884634737,0.202226748728257,0.570243475581225,"GOA",0.239340204,0.157586876,1.15,1.438
"1150",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1984,486500,630335,1,1985,0.259014522464441,156.5806,56.98528,-0.153677987844411,0.938260202434192,0.934101214775273,"GOA",-0.455315577,0.321093532,0.885,0.862
"1151",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1985,212100,217679,1,1986,0.0259636389945005,156.5806,56.98528,-0.330770877383582,0.929942227116354,0.400367289575695,"GOA",-0.537648356,-1.231724686,1.381,0.908
"1152",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1986,580700,2011766,1,1987,1.24253394989112,156.5806,56.98528,0.956864095202006,-0.129207647964965,0.745548047532107,"GOA",0.486616328,0.156427974,1.56,1.854
"1153",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1987,215600,881000,1,1988,1.40763278690134,156.5806,56.98528,0.555870315716512,1.62030374302918,1.15371872873293,"GOA",0.898568807,0.816804682,0.308,1.266
"1154",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1988,1005400,851974,1,1989,-0.16558474132672,156.5806,56.98528,-0.0822223739254548,0.687133714436674,0.152216072155344,"GOA",0.506979064,0.980332932,-0.553,-0.65
"1155",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1989,881000,152979,1,1990,-1.75075696886602,156.5806,56.98528,-0.175985391223552,-0.382701570125986,-0.291008712716914,"GOA",-0.395936969,0.033625196,-1.015,-0.456
"1156",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1990,811400,1501219,1,1991,0.615271572949859,156.5806,56.98528,-0.170690512602833,-0.199315855307841,-0.363654922320532,"GOA",-0.52970458,-0.825499134,-0.633,-1.574
"1157",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1991,125000,577455,1,1992,1.53031677997964,156.5806,56.98528,0.0487578193799796,-0.527993989333224,-0.13768706016015,"GOA",-1.101862623,-0.233910026,0.4,0.308
"1158",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1992,1318100,876252,1,1993,-0.408292863918587,156.5806,56.98528,0.492709150964572,0.252619869012923,0.0522575022543888,"GOA",-2.0536766,-1.96981522,0.737,0.492
"1159",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1993,524700,1407872,1,1994,0.987007952801931,156.5806,56.98528,0.388072635742733,-0.148104864504146,0.446940742637884,"GOA",-1.750743963,-2.13753798,0.188,0.982
"1160",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1994,863300,1066801,1,1995,0.21165747444877,156.5806,56.98528,-0.236159271242594,1.04198634977991,0.221175768889941,"GOA",-0.972205973,-1.363949946,-0.08,-0.606
"1161",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1995,1399300,1360047,1,1996,-0.0284528536051829,156.5806,56.98528,0.259785863821699,-0.599634812000031,-0.404429711723384,"GOA",-0.872874358,-0.580462,0.345,0.446
"1162",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1996,1059600,1339925,1,1997,0.234722163831401,156.5806,56.98528,0.872837393804959,-0.209224611446736,-0.250921993858428,"GOA",-0.207043223,-1.165286716,0.741,0.244
"1163",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1997,1287700,655671,1,1998,-0.674953821531315,156.5806,56.98528,0.752931354695865,-0.292619376270121,0.420633718450639,"GOA",1.060346525,0.75120027,0.392,1.238
"1164",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",1998,1273200,821200,1,1999,-0.438522010263159,156.5806,56.98528,-0.0917073944624204,1.1338868131714,0.917645260010352,"GOA",1.48981569,1.36949278,-0.849,-0.454
"1165",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",1999,615100,1567638,1,2000,0.935540450695123,156.5806,56.98528,0.0605818190650518,0.701403706849305,0.0831837402760118,"GOA",2.04370374,1.6101386,-0.489,-1.244
"1166",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",2000,810700,777710,1,2001,-0.0415443679467327,156.5806,56.98528,0.783653770011535,-0.535036226297282,0.0235202494957488,"GOA",2.21101428,2.47726888,-0.166,0.266
"1167",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",2001,1470200,1408327,1,2002,-0.0429959708683546,156.5806,56.98528,0.155431334004954,0.582076725288779,0.0872740271385894,"GOA",1.847202098,1.94475968,0.597,-0.598
"1168",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",2002,777710,601900,1,2003,-0.256262385493204,156.5806,56.98528,1.48086559823584,-0.407528671011601,0.770589045627045,"GOA",1.017340841,1.749644516,1.133,1.792
"1169",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",2003,1408060,512371,1,2004,-1.01091917743453,156.5806,56.98528,0.701711528796246,1.94870676226569,1.14634675716427,"GOA",-0.464171268,0.285037166,0.418,0.474
"1170",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",2004,601900,275415,1,2005,-0.781812267511465,156.5806,56.98528,1.35807791284911,0.343986752062845,0.371520024640565,"GOA",-1.140549426,-1.213379702,0.225,0.362
"1171",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",2005,512350,609179,1,2006,0.173104163743175,156.5806,56.98528,0.0691403921737866,0.399053297218285,0.305636773905409,"GOA",-0.758846913,-1.06771915,0.005,0.088
"1172",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",2006,195950,819400,1,2007,1.43071284046713,156.5806,56.98528,-0.407129852868984,0.212220250592533,-0.254039938387715,"GOA",0.200173916,-0.449974676,-0.453,-0.078
"1173",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",2007,565800,738631,1,2008,0.266557813967274,156.5806,56.98528,-0.528990925041651,-0.720300127367964,-0.751265814943674,"GOA",0.863160237,0.850322508,-1.08,-0.828
"1174",237,"Pink","E","E Chig","E Chig.E",1,"Chignik","Chignik",2008,402880,271764,1,2009,-0.393704708242385,156.5806,56.98528,-0.698795937264759,-0.782231502519385,-0.930360213739301,"GOA",1.205519693,0.875997966,-0.489,-1.332
"1175",237,"Pink","O","E Chig","E Chig.O",1,"Chignik","Chignik",2009,462840,558288,1,2010,0.187493536256656,156.5806,56.98528,-0.325654396989534,-1.07848892495922,-0.492089260630345,"GOA",1.151655062,1.53504142,-0.27,0.354
"1176",238,"Pink","E","W Chig","W Chig.E",1,"Chignik","Chignik",1962,242000,277900,1,1963,0.138323610591772,158.6756,56.06667,-0.100664872677683,-0.220737314681052,0.21710551097093,"GOA",0.164053783,-0.25572304,-0.659,-0.472
"1177",238,"Pink","O","W Chig","W Chig.O",1,"Chignik","Chignik",1963,305000,497600,1,1964,0.489484764817558,158.6756,56.06667,-0.275500090963291,0.654948336622911,0.833377186546951,"GOA",-0.007529911,0.583830606,-0.891,-0.846
"1178",238,"Pink","E","W Chig","W Chig.E",1,"Chignik","Chignik",1964,165000,352500,1,1965,0.759105148351743,158.6756,56.06667,-0.814546583484514,1.01180603647099,-0.0451070889430076,"GOA",-0.71429631,-0.598890428,-0.735,-0.936
"1179",238,"Pink","O","W Chig","W Chig.O",1,"Chignik","Chignik",1965,152000,131500,1,1966,-0.144873669228457,158.6756,56.06667,-0.659829145708735,-1.10202021435701,-0.721749625361585,"GOA",-0.809721169,-0.829702192,-0.572,-0.534
"1180",238,"Pink","E","W Chig","W Chig.E",1,"Chignik","Chignik",1966,179300,446900,1,1967,0.913274475328319,158.6756,56.06667,0.112518718082065,-0.341479036366164,-0.468519998279639,"GOA",-0.67936384,-0.789740146,-0.516,-0.61
