"","region","stock","brood.yr","spawners","recruits","entry.yr","long","lat","loc.sst","w.sst.3","w.sst.2","w.sst.1"
"235","South","Chilko",1963,57207,1154485,1965,123.06,49.12,-0.306126726872671,0.0358179068597133,-0.245206508660904,-0.629194918277386
"236","South","Chilko",1964,131590,1881983,1966,123.06,49.12,-0.422818247472393,-0.315634902868495,-0.15885489516405,0.138781900955579
"237","South","Chilko",1965,20813,142702,1967,123.06,49.12,-0.0798645483182092,-0.203041758790824,-0.373953588664025,-0.456491691283679
"238","South","Chilko",1966,107541,798561,1968,123.06,49.12,-0.756696651128006,-0.721843803471559,-0.8545198595655,-0.291415486044372
"239","South","Chilko",1967,90006,1985414,1969,123.06,49.12,-0.593861212518105,-0.477720246325665,-0.570872626466311,-1.41762423308663
"240","South","Chilko",1968,181912,2418252,1970,123.06,49.12,-1.03222934203665,-0.782986391489301,-0.465667470690639,0.275878980154006
"241","South","Chilko",1969,25519,389919,1971,123.06,49.12,-1.16013805694293,-0.946586988237116,-1.55781997243268,-1.20721392153528
"242","South","Chilko",1970,50923,647905,1972,123.06,49.12,-1.08089016159914,-1.38709339462472,-1.47703313116945,-1.90842602333007
"243","South","Chilko",1971,97365,799039,1973,123.06,49.12,-1.06551350237295,-1.45393403181338,-1.22668803605503,-1.04564023900882
"244","South","Chilko",1972,332353,2024598,1974,123.06,49.12,-0.733668982681491,-0.924248093314851,-0.863552020467866,-1.40773583310123
"245","South","Chilko",1973,30231,216417,1975,123.06,49.12,-1.02744428224651,-0.99009032874798,-0.781267576571354,-0.319368207834499
"246","South","Chilko",1974,71127,672296,1976,123.06,49.12,-0.357868232026321,-0.233990451131156,-0.191301572779486,-1.24316694530821
"247","South","Chilko",1975,133782,1419204,1977,123.06,49.12,-0.0386924001244333,-0.116107091970852,0.447422834697827,0.860563799749239
"248","South","Chilko",1976,228326,1684569,1978,123.06,49.12,-8.2881603294248e-05,-0.0413664280317065,-0.492331541922179,0.0342818696464151
"249","South","Chilko",1977,20385,196616,1979,123.06,49.12,0.129708098754602,-0.192683139533032,-0.306165644122756,-1.01894495349077
"250","South","Chilko",1978,85570,1255393,1980,123.06,49.12,-0.115824560268063,0.00521000845823229,0.517287489432735,0.406613665245262
"251","South","Chilko",1979,147920,1697030,1981,123.06,49.12,-0.118509825084233,0.230180616588099,0.141964092259517,0.627961313620208
"252","South","Chilko",1980,293234,4406959,1982,123.06,49.12,-0.0321668235671154,0.215586735907564,0.00939944705124193,-0.344033129101174
"253","South","Chilko",1981,20164,186925,1983,123.06,49.12,0.520549804033113,0.138835767975157,0.380270216513322,0.362832023203658
"254","South","Chilko",1982,142515,1540118,1984,123.06,49.12,-0.249113331432414,0.0863159173870554,-0.0519421355212462,0.397708409822986
"255","South","Chilko",1983,213715,1799224,1985,123.06,49.12,-0.535936662599139,-0.324957756497159,-0.686290839657231,-0.501592680865478
"256","South","Chilko",1984,283152,514712,1986,123.06,49.12,0.0306405563353112,-0.23521263666299,-0.102022614561747,-0.870988998448985
"257","South","Chilko",1985,34979,551407,1987,123.06,49.12,0.0410648068010515,0.0703997368303834,0.541094104470067,0.66694376932549
"258","South","Chilko",1986,165504,4740606,1988,123.06,49.12,-0.294910738484064,0.115530860405983,-0.160175594053772,0.415244439614644
"259","South","Chilko",1987,268111,4360887,1989,123.06,49.12,0.0859348309666345,-0.15651304887566,-0.442391793120812,-0.735595627722186
"260","South","Chilko",1988,206206,3140157,1990,123.06,49.12,-0.0237338399718502,-0.488601101561637,-0.365103838481364,-0.149187958519437
"261","South","Chilko",1989,42811,3113807,1991,123.06,49.12,0.0373511333828124,-0.0394973277164632,0.0153479876850232,-0.581019718443289
"262","South","Chilko",1990,497991,2604523,1992,123.06,49.12,0.464016801393053,0.0576540039336874,0.376990865122175,0.611715693813336
"263","South","Chilko",1991,597537,1259540,1993,123.06,49.12,0.612218635412869,0.465048965074068,0.391715600704434,0.142266036431014
"264","South","Chilko",1992,319959,1856021,1994,123.06,49.12,0.63805865003212,0.292379377230917,0.367436047630868,0.641165164977854
"265","South","Chilko",1993,322298,3947732,1995,123.06,49.12,0.934206086970627,0.472231588407439,0.387764800122231,0.0937069302838829
"266","South","Chilko",1994,253976,1415258,1996,123.06,49.12,0.122034137112517,0.216147286615271,0.277367464780964,0.681822669960581
"267","South","Chilko",1995,298027,1227098,1997,123.06,49.12,1.34254170537941,0.850609461192892,0.935002856809047,-0.127087740398653
"268","South","Chilko",1996,504469,1335524,1998,123.06,49.12,0.809149595772957,0.737501018645011,1.16979539816684,1.99709345401675
"269","South","Chilko",1997,509298,868716,1999,123.06,49.12,-0.060958054202157,0.751262948690307,0.128347696027086,0.342497342316937
"270","South","Chilko",1998,467624,498601,2000,123.06,49.12,0.174867886071273,0.145593071679696,0.0471409363610744,-0.0858019502627636
"271","South","Chilko",1999,432565,1561483,2001,123.06,49.12,-0.303335342483304,-0.161234345349115,-0.198950542892292,0.180083822984914
"272","South","Chilko",2000,395559,456030,2002,123.06,49.12,0.142726979296998,0.232633169576417,0.258907842872168,-0.577984908769496
"273","South","Chilko",2001,331244,1090904,2003,123.06,49.12,0.674832777545798,0.259934444495113,0.678894121127417,1.09580059451383
"274","South","Chilko",2002,215050,1229999,2004,123.06,49.12,0.775871327325772,0.566845767869521,0.302368354547365,0.261987647741003
"275","South","Chilko",2003,334896,351763,2005,123.06,49.12,0.57790029239968,0.364210824905762,0.415322413488141,0.342749061353728
"276","South","Chilko",2004,49193,423031,2006,123.06,49.12,-0.0383966120791499,0.162261392878196,0.0720175586404294,0.487895765622555
"277","South","Chilko",2005,285065,301535,2007,123.06,49.12,-0.333885072311229,-0.343967900074746,-0.759899732923397,-0.343860648341695
"278","South","Chilko",2006,261918,4802648,2008,123.06,49.12,-1.21987946263742,-0.911175916791322,-1.19483355101614,-1.1759388175051
"279","South","E. Stuart",1960,7401,74149,1962,123.06,49.12,0.824703255302596,0.946691821464686,0.925698639554613,0.177286810442601
"280","South","E. Stuart",1961,87782,254961,1963,123.06,49.12,0.90612784207382,0.816421339003391,1.13598860328379,1.67411046866662
"281","South","E. Stuart",1962,14103,73653,1964,123.06,49.12,-0.155108240250839,0.547594096096729,-0.0156640901882197,0.597866737900947
"282","South","E. Stuart",1963,2590,92554,1965,123.06,49.12,-0.306126726872671,0.0358179068597133,-0.245206508660904,-0.629194918277386
"283","South","E. Stuart",1964,1300,39916,1966,123.06,49.12,-0.422818247472393,-0.315634902868495,-0.15885489516405,0.138781900955579
"284","South","E. Stuart",1965,11241,417211,1967,123.06,49.12,-0.0798645483182092,-0.203041758790824,-0.373953588664025,-0.456491691283679
"285","South","E. Stuart",1966,5959,84786,1968,123.06,49.12,-0.756696651128006,-0.721843803471559,-0.8545198595655,-0.291415486044372
"286","South","E. Stuart",1967,11167,339693,1969,123.06,49.12,-0.593861212518105,-0.477720246325665,-0.570872626466311,-1.41762423308663
"287","South","E. Stuart",1968,793,10423,1970,123.06,49.12,-1.03222934203665,-0.782986391489301,-0.465667470690639,0.275878980154006
"288","South","E. Stuart",1969,48796,1371281,1971,123.06,49.12,-1.16013805694293,-0.946586988237116,-1.55781997243268,-1.20721392153528
"289","South","E. Stuart",1970,15806,180756,1972,123.06,49.12,-1.08089016159914,-1.38709339462472,-1.47703313116945,-1.90842602333007
"290","South","E. Stuart",1971,45610,430814,1973,123.06,49.12,-1.06551350237295,-1.45393403181338,-1.22668803605503,-1.04564023900882
"291","South","E. Stuart",1972,2253,32232,1974,123.06,49.12,-0.733668982681491,-0.924248093314851,-0.863552020467866,-1.40773583310123
"292","South","E. Stuart",1973,153876,1350998,1975,123.06,49.12,-1.02744428224651,-0.99009032874798,-0.781267576571354,-0.319368207834499
"293","South","E. Stuart",1974,21610,144767,1976,123.06,49.12,-0.357868232026321,-0.233990451131156,-0.191301572779486,-1.24316694530821
"294","South","E. Stuart",1975,26252,223009,1977,123.06,49.12,-0.0386924001244333,-0.116107091970852,0.447422834697827,0.860563799749239
"295","South","E. Stuart",1976,6792,31877,1978,123.06,49.12,-8.2881603294248e-05,-0.0413664280317065,-0.492331541922179,0.0342818696464151
"296","South","E. Stuart",1977,53363,761694,1979,123.06,49.12,0.129708098754602,-0.192683139533032,-0.306165644122756,-1.01894495349077
"297","South","E. Stuart",1978,20004,72852,1980,123.06,49.12,-0.115824560268063,0.00521000845823229,0.517287489432735,0.406613665245262
"298","South","E. Stuart",1979,36170,107730,1981,123.06,49.12,-0.118509825084233,0.230180616588099,0.141964092259517,0.627961313620208
"299","South","E. Stuart",1980,7361,63501,1982,123.06,49.12,-0.0321668235671154,0.215586735907564,0.00939944705124193,-0.344033129101174
"300","South","E. Stuart",1981,71485,350141,1983,123.06,49.12,0.520549804033113,0.138835767975157,0.380270216513322,0.362832023203658
"301","South","E. Stuart",1982,2158,27816,1984,123.06,49.12,-0.249113331432414,0.0863159173870554,-0.0519421355212462,0.397708409822986
"302","South","E. Stuart",1983,13121,188132,1985,123.06,49.12,-0.535936662599139,-0.324957756497159,-0.686290839657231,-0.501592680865478
"303","South","E. Stuart",1984,21868,239643,1986,123.06,49.12,0.0306405563353112,-0.23521263666299,-0.102022614561747,-0.870988998448985
"304","South","E. Stuart",1985,118124,1208350,1987,123.06,49.12,0.0410648068010515,0.0703997368303834,0.541094104470067,0.66694376932549
"305","South","E. Stuart",1986,15160,145939,1988,123.06,49.12,-0.294910738484064,0.115530860405983,-0.160175594053772,0.415244439614644
"306","South","E. Stuart",1987,75524,525920,1989,123.06,49.12,0.0859348309666345,-0.15651304887566,-0.442391793120812,-0.735595627722186
"307","South","E. Stuart",1988,88071,379269,1990,123.06,49.12,-0.0237338399718502,-0.488601101561637,-0.365103838481364,-0.149187958519437
"308","South","E. Stuart",1989,211041,1138101,1991,123.06,49.12,0.0373511333828124,-0.0394973277164632,0.0153479876850232,-0.581019718443289
"309","South","E. Stuart",1990,47065,166086,1992,123.06,49.12,0.464016801393053,0.0576540039336874,0.376990865122175,0.611715693813336
"310","South","E. Stuart",1991,85456,144287,1993,123.06,49.12,0.612218635412869,0.465048965074068,0.391715600704434,0.142266036431014
"311","South","E. Stuart",1992,36565,100376,1994,123.06,49.12,0.63805865003212,0.292379377230917,0.367436047630868,0.641165164977854
"312","South","E. Stuart",1993,386806,1814783,1995,123.06,49.12,0.934206086970627,0.472231588407439,0.387764800122231,0.0937069302838829
"313","South","E. Stuart",1994,14499,29030,1996,123.06,49.12,0.122034137112517,0.216147286615271,0.277367464780964,0.681822669960581
"314","South","E. Stuart",1995,57342,189600,1997,123.06,49.12,1.34254170537941,0.850609461192892,0.935002856809047,-0.127087740398653
"315","South","E. Stuart",1996,41063,464146,1998,123.06,49.12,0.809149595772957,0.737501018645011,1.16979539816684,1.99709345401675
"316","South","E. Stuart",1997,73416,147371,1999,123.06,49.12,-0.060958054202157,0.751262948690307,0.128347696027086,0.342497342316937
"317","South","E. Stuart",1998,9332,28692,2000,123.06,49.12,0.174867886071273,0.145593071679696,0.0471409363610744,-0.0858019502627636
"318","South","E. Stuart",1999,8189,30566,2001,123.06,49.12,-0.303335342483304,-0.161234345349115,-0.198950542892292,0.180083822984914
"319","South","E. Stuart",2000,35333,135874,2002,123.06,49.12,0.142726979296998,0.232633169576417,0.258907842872168,-0.577984908769496
"320","South","E. Stuart",2001,82852,252006,2003,123.06,49.12,0.674832777545798,0.259934444495113,0.678894121127417,1.09580059451383
"321","South","E. Stuart",2002,12921,24566,2004,123.06,49.12,0.775871327325772,0.566845767869521,0.302368354547365,0.261987647741003
"322","South","E. Stuart",2003,6932,10019,2005,123.06,49.12,0.57790029239968,0.364210824905762,0.415322413488141,0.342749061353728
"323","South","E. Stuart",2004,5181,37481,2006,123.06,49.12,-0.0383966120791499,0.162261392878196,0.0720175586404294,0.487895765622555
"324","South","E. Stuart",2005,51153,84268,2007,123.06,49.12,-0.333885072311229,-0.343967900074746,-0.759899732923397,-0.343860648341695
"325","South","E. Stuart",2006,15914,106617,2008,123.06,49.12,-1.21987946263742,-0.911175916791322,-1.19483355101614,-1.1759388175051
"326","GOA","E.Upper Station",1969,22509,30534,1971,154.36,57.06,-1.52911563755769,-0.599502408365907,-1.16297444509851,-0.466270465341332
"327","GOA","E.Upper Station",1970,16168,11458,1972,154.36,57.06,-1.51987518293749,-1.13310599000022,-1.46652375232966,-1.85967842485568
"328","GOA","E.Upper Station",1971,32529,25904,1973,154.36,57.06,-1.18391626116243,-1.34471641424599,-1.08723540894114,-1.07336907980364
"329","GOA","E.Upper Station",1972,39613,39070,1974,154.36,57.06,-0.498456666782431,-0.917157249029014,-0.8390513336417,-1.10110173807864
"330","GOA","E.Upper Station",1973,26892,53756,1975,154.36,57.06,-0.973921379366648,-0.938186794075585,-0.856729322074058,-0.577000929204763
"331","GOA","E.Upper Station",1974,35319,93734,1976,154.36,57.06,-0.369857462011602,-0.433647212439069,-0.361970354056221,-1.13645771494335
"332","GOA","E.Upper Station",1975,10325,32065,1977,154.36,57.06,0.180605852203609,-0.44337790296379,-0.0968379969740086,0.412517006830911
"333","GOA","E.Upper Station",1976,28567,94522,1978,154.36,57.06,-0.0327387059272418,-0.0171515869223053,-0.231985883798913,-0.606193000778928
"334","GOA","E.Upper Station",1977,26380,211375,1979,154.36,57.06,0.28534392408043,-0.0797089220570273,0.183533117303923,0.142221233181101
"335","GOA","E.Upper Station",1978,66157,154029,1980,154.36,57.06,-0.109351214834822,0.220744470202366,0.260006088712998,0.224845001426745
"336","GOA","E.Upper Station",1979,53115,102074,1981,154.36,57.06,0.489313890046611,0.219583418518153,0.216952627063857,0.295167175999252
"337","GOA","E.Upper Station",1980,37866,33082,1982,154.36,57.06,-0.308116000984992,0.266900660061142,0.252767402092087,0.138738078128462
"338","GOA","E.Upper Station",1981,77042,119018,1983,154.36,57.06,0.803527283744781,0.495129516047394,0.67332523500686,0.366796726055712
"339","GOA","E.Upper Station",1982,170610,249398,1984,154.36,57.06,0.981425798083212,0.741439866398969,0.928761436570597,0.979853743958008
"340","GOA","E.Upper Station",1983,115890,150273,1985,154.36,57.06,-0.00426028462385318,0.582599540399278,0.383972438619913,0.877669129183186
"341","GOA","E.Upper Station",1984,96798,68683,1986,154.36,57.06,0.495801772921669,0.739212623451763,0.669984370586051,-0.109724251943359
"342","GOA","E.Upper Station",1985,27408,166380,1987,154.36,57.06,0.651353674214314,0.684570835833822,1.08171837972241,1.44969299311546
"343","GOA","E.Upper Station",1986,100812,186763,1988,154.36,57.06,0.373668694773962,0.580294084242206,0.145594629805578,0.713743766329364
"344","GOA","E.Upper Station",1987,74747,66326,1989,154.36,57.06,0.138083162557812,0.0296456177639923,-0.312403456518694,-0.422554506718208
"345","GOA","E.Upper Station",1988,56724,47038,1990,154.36,57.06,-0.117504842552223,-0.384761564588429,-0.365865093523539,-0.20225240631918
"346","GOA","E.Upper Station",1989,64582,129217,1991,154.36,57.06,-0.156654610726466,-0.111258574832552,-0.0657616590892384,-0.529477780727899
"347","GOA","E.Upper Station",1990,56159,120384,1992,154.36,57.06,-0.200986984457502,-0.0973468510903743,0.118718613728388,0.397954462549422
"348","GOA","E.Upper Station",1991,50026,294021,1993,154.36,57.06,0.567848432629086,0.407032561034303,0.411571610276743,-0.160517235092646
"349","GOA","E.Upper Station",1992,19076,52835,1994,154.36,57.06,-0.0814821063520424,0.0420860109544805,0.143387633978044,0.983660455646132
"350","GOA","E.Upper Station",1993,34852,61866,1995,154.36,57.06,-0.147348902920422,0.00255848322096386,-0.48799250299162,-0.696885187690045
"351","GOA","E.Upper Station",1994,37645,119248,1996,154.36,57.06,-0.107696302783444,-0.498118445513888,-0.39873507442581,-0.279099818293196
"352","GOA","E.Upper Station",1995,41492,155291,1997,154.36,57.06,0.754115818656449,0.121897758694646,0.322396547188567,-0.518370330558423
"353","GOA","E.Upper Station",1996,58686,184138,1998,154.36,57.06,0.357994548076679,0.352503694805338,0.787940707487218,1.16316342493556
"354","GOA","E.Upper Station",1997,47655,26069,1999,154.36,57.06,-0.478304242365782,0.278266026802423,-0.164182672264143,0.412717990038879
"355","GOA","E.Upper Station",1998,30713,69281,2000,154.36,57.06,0.100011416946899,0.0073670218434092,-0.195308462254326,-0.741083334567166
"356","GOA","E.Upper Station",1999,36521,192198,2001,154.36,57.06,0.104631887383765,-0.365838555953068,-0.178216166646019,0.350466410058514
"357","GOA","E.Upper Station",2000,55761,254768,2002,154.36,57.06,0.738125763301813,0.509212491274918,0.588585531883119,-0.706898743350551
"358","GOA","E.Upper Station",2001,66795,51298,2003,154.36,57.06,0.696858795663034,0.440462545865374,1.01414319047334,1.88406980711679
"359","GOA","E.Upper Station",2002,36802,19289,2004,154.36,57.06,0.626273203900706,0.777900892504212,0.224816435197923,0.144216573829882
"360","GOA","E.Upper Station",2003,76175,71846,2005,154.36,57.06,0.513294797198293,0.143713833249153,0.143462462958788,0.305416296565964
"361","GOA","E.Upper Station",2004,78487,110570,2006,154.36,57.06,-0.376826589431055,-0.195470141037169,-0.445913359838735,-0.0184913706483889
"362","GOA","E.Upper Station",2005,60349,66385,2007,154.36,57.06,-0.567432004069528,-0.6263013359392,-0.930206318584605,-0.873335349029081
"363","GOA","E.Upper Station",2006,24997,49002,2008,154.36,57.06,-0.829140336128172,-0.991016100991152,-1.04985647697219,-0.987077288140129
"364","GOA","E.Upper Station",2007,31895,57291,2009,154.36,57.06,-0.376767551936493,-0.657195665261188,-0.492254853821717,-1.11263566580425
"365","GOA","E.Upper Station",2008,38800,48254,2010,154.36,57.06,-0.0213651402823564,-0.301888303051962,0.10348537832418,0.128125958160811
"366","EBS","Egegik",1960,1798764,7118837,1962,157.38,58.25,-0.650440452079311,-0.468646050931979,-0.435324072559988,-0.424554723574082
"367","EBS","Egegik",1961,701538,1487493,1963,157.38,58.25,-0.383885736423541,-0.409682902304516,-0.402246991669733,-0.446093421545893
"368","EBS","Egegik",1962,1027482,1093256,1964,157.38,58.25,-0.526835881119783,-0.484849511053988,-0.504227555808035,-0.358400561793573
"369","EBS","Egegik",1963,997602,993872,1965,157.38,58.25,-0.558549848282611,-0.354661804590403,-0.352792425988818,-0.650054549822497
"370","EBS","Egegik",1964,849576,1937882,1966,157.38,58.25,-0.412141505044874,-0.31705684107085,-0.150557986695027,-0.0555303021551381
"371","EBS","Egegik",1965,1444608,2388485,1967,157.38,58.25,0.186650066450339,-0.212361540225059,-0.290777159260019,-0.245585671234917
"372","EBS","Egegik",1966,804246,2058271,1968,157.38,58.25,-0.311668769356052,-0.32276719990565,-0.361357964241017,-0.335968647285122
"373","EBS","Egegik",1967,636864,1631431,1969,157.38,58.25,0.0652446446074846,-0.210663611172796,-0.148011093116634,-0.386747281196911
"374","EBS","Egegik",1968,338654,377056,1970,157.38,58.25,-0.286852040792757,-0.19516900595822,-0.0993798683388745,0.0907250949636443
"375","EBS","Egegik",1969,1015554,2755728,1971,157.38,58.25,-1.22965203861715,-0.446346897881656,-0.714882894304307,-0.289484831641393
"376","EBS","Egegik",1970,919734,1202584,1972,157.38,58.25,-1.14779050488826,-0.664118557194397,-0.851435419970899,-1.14028095696722
"377","EBS","Egegik",1971,634014,2700676,1973,157.38,58.25,-0.62085932793278,-0.66240373043176,-0.42346511716403,-0.562589882974577
"378","EBS","Egegik",1972,546402,2909902,1974,157.38,58.25,-0.303931079483853,-0.39490554072105,-0.311063369594287,-0.284340351353483
"379","EBS","Egegik",1973,328842,1451686,1975,157.38,58.25,-0.78821282445396,-0.523247310045854,-0.642700789392039,-0.33778638783509
"380","EBS","Egegik",1974,1275630,2441308,1976,157.38,58.25,-0.383583474991628,-0.395647180759686,-0.424577577221983,-0.947615190948988
"381","EBS","Egegik",1975,1173840,3040169,1977,157.38,58.25,0.16576491650432,-0.172061250399484,0.215715719875267,0.0984600365050209
"382","EBS","Egegik",1976,509160,4480475,1978,157.38,58.25,0.342678536024418,0.38760506194671,0.532177574667555,0.332971403245514
"383","EBS","Egegik",1977,692514,4167610,1979,157.38,58.25,0.43579742035152,0.446838348010477,0.503771820392958,0.731383746089596
"384","EBS","Egegik",1978,895698,9914904,1980,157.38,58.25,-0.156255306261475,0.328625785865462,0.127246805753395,0.276159894696321
"385","EBS","Egegik",1979,1032042,4039957,1981,157.38,58.25,0.366054451664845,0.224713623555342,0.198990487984853,-0.0216662831895314
"386","EBS","Egegik",1980,1060860,8224600,1982,157.38,58.25,-0.435258506703812,0.0939773689417237,0.151799195007351,0.419647259159237
"387","EBS","Egegik",1981,694680,5444111,1983,157.38,58.25,0.674936042507578,0.280646309909717,0.211145835284956,-0.116048869144534
"388","EBS","Egegik",1982,1034628,6441614,1984,157.38,58.25,0.51153450002852,0.490971072471589,0.794481043279651,0.538340539714447
"389","EBS","Egegik",1983,792282,10829622,1985,157.38,58.25,-0.0243693056923233,0.673940321910033,0.741740213007826,1.05062154684485
"390","EBS","Egegik",1984,1165345,11792825,1986,157.38,58.25,0.396496104856788,0.882571098862345,0.79854587487109,0.432858879170797
"391","EBS","Egegik",1985,1095192,6401009,1987,157.38,58.25,0.723806627429666,0.718304731291733,0.861027657352201,1.16423287057138
"392","EBS","Egegik",1986,1152180,14229272,1988,157.38,58.25,0.493689888782297,0.5815187092339,0.290161628565159,0.55782244413302
"393","EBS","Egegik",1987,1273553,25748671,1989,157.38,58.25,0.165941303285933,0.199904195954008,0.0209450718645024,0.0225008129972978
"394","EBS","Egegik",1988,1612745,19484271,1990,157.38,58.25,-0.00566134839366588,0.0816465235646092,0.111219378848265,0.019389330731707
"395","EBS","Egegik",1989,1611566,10167814,1991,157.38,58.25,0.233561289356589,0.180511882428925,0.261073158277534,0.203049426964823
"396","EBS","Egegik",1990,2191582,16096303,1992,157.38,58.25,-0.0205854957911094,0.157261948194742,0.134368208809702,0.319096889590246
"397","EBS","Egegik",1991,2786925,9957467,1993,157.38,58.25,0.650697091705665,0.389702270866512,0.425004961504645,-0.0503604719708426
"398","EBS","Egegik",1992,1945632,8673758,1994,157.38,58.25,0.220091810793763,0.264585837308495,0.422058991948163,0.900370394980133
"399","EBS","Egegik",1993,1517000,1939491,1995,157.38,58.25,0.495688852181897,0.515624080289477,0.323250922944148,-0.0562524110838067
"400","EBS","Egegik",1994,1897977,7996226,1996,157.38,58.25,0.155792249455267,0.308502126995415,0.490879396035025,0.702754256972103
"401","EBS","Egegik",1995,1266692,7532365,1997,157.38,58.25,0.520532440097211,0.416299897734287,0.273072718115379,0.279004535097948
"402","EBS","Egegik",1996,1076460,4161538,1998,157.38,58.25,0.298211883405064,0.269971702332847,0.265455285950297,0.267140901132811
"403","EBS","Egegik",1997,1104004,6062442,1999,157.38,58.25,-0.687905459933419,-0.102509411905216,-0.28733456842423,0.263769670767783
"404","EBS","Egegik",1998,1110938,1270197,2000,157.38,58.25,0.401485791518796,0.38633711967772,0.447620844132689,-0.838438807616242
"405","EBS","Egegik",1999,1728397,13014334,2001,157.38,58.25,0.517089695334098,0.293894071594281,0.860060511199543,1.73368049588162
"406","EBS","Egegik",2000,1032138,11992735,2002,157.38,58.25,1.1931082259792,1.03215624215067,0.681394115285195,-0.013559473482534
"407","EBS","Egegik",2001,968872,4904532,2003,157.38,58.25,0.853782001801039,0.727629147427825,1.09822345788301,1.37634770405292
"408","EBS","Egegik",2002,1036092,5590048,2004,157.38,58.25,0.804886336795879,1.06983014435338,0.916571364503611,0.820099211713088
"409","EBS","Egegik",2003,1152120,9110326,2005,157.38,58.25,0.624613655184636,0.544342530783003,0.40646419031796,1.01304351729413
"410","EBS","Egegik",2004,1290144,14704858,2006,157.38,58.25,0.136021639278676,0.256640676551486,-0.121560743819838,-0.200115136658214
"411","EBS","Egegik",2005,1621734,6147475,2007,157.38,58.25,-0.167070694934757,-0.24980893044426,-0.274655827337283,-0.0430063509814625
"412","EBS","Egegik",2006,1465158,3550421,2008,157.38,58.25,-0.563279237133914,-0.488668788932882,-0.711500007908591,-0.506305303693103
"413","South","Francois/Fraser_Summer",1960,22718,164514,1962,123.06,49.12,0.824703255302596,0.946691821464686,0.925698639554613,0.177286810442601
"414","South","Francois/Fraser_Summer",1961,18136,147402,1963,123.06,49.12,0.90612784207382,0.816421339003391,1.13598860328379,1.67411046866662
"415","South","Francois/Fraser_Summer",1962,44532,589505,1964,123.06,49.12,-0.155108240250839,0.547594096096729,-0.0156640901882197,0.597866737900947
"416","South","Francois/Fraser_Summer",1963,41535,727926,1965,123.06,49.12,-0.306126726872671,0.0358179068597133,-0.245206508660904,-0.629194918277386
"417","South","Francois/Fraser_Summer",1964,16161,177837,1966,123.06,49.12,-0.422818247472393,-0.315634902868495,-0.15885489516405,0.138781900955579
"418","South","Francois/Fraser_Summer",1965,20479,243651,1967,123.06,49.12,-0.0798645483182092,-0.203041758790824,-0.373953588664025,-0.456491691283679
"419","South","Francois/Fraser_Summer",1966,51509,359906,1968,123.06,49.12,-0.756696651128006,-0.721843803471559,-0.8545198595655,-0.291415486044372
"420","South","Francois/Fraser_Summer",1967,32467,550524,1969,123.06,49.12,-0.593861212518105,-0.477720246325665,-0.570872626466311,-1.41762423308663
"421","South","Francois/Fraser_Summer",1968,13680,129822,1970,123.06,49.12,-1.03222934203665,-0.782986391489301,-0.465667470690639,0.275878980154006
"422","South","Francois/Fraser_Summer",1969,25629,253245,1971,123.06,49.12,-1.16013805694293,-0.946586988237116,-1.55781997243268,-1.20721392153528
"423","South","Francois/Fraser_Summer",1970,26727,234108,1972,123.06,49.12,-1.08089016159914,-1.38709339462472,-1.47703313116945,-1.90842602333007
"424","South","Francois/Fraser_Summer",1971,20147,509255,1973,123.06,49.12,-1.06551350237295,-1.45393403181338,-1.22668803605503,-1.04564023900882
"425","South","Francois/Fraser_Summer",1972,19938,756214,1974,123.06,49.12,-0.733668982681491,-0.924248093314851,-0.863552020467866,-1.40773583310123
"426","South","Francois/Fraser_Summer",1973,15424,85901,1975,123.06,49.12,-1.02744428224651,-0.99009032874798,-0.781267576571354,-0.319368207834499
"427","South","Francois/Fraser_Summer",1974,23718,303109,1976,123.06,49.12,-0.357868232026321,-0.233990451131156,-0.191301572779486,-1.24316694530821
"428","South","Francois/Fraser_Summer",1975,68451,1901205,1977,123.06,49.12,-0.0386924001244333,-0.116107091970852,0.447422834697827,0.860563799749239
"429","South","Francois/Fraser_Summer",1976,63865,244357,1978,123.06,49.12,-8.2881603294248e-05,-0.0413664280317065,-0.492331541922179,0.0342818696464151
"430","South","Francois/Fraser_Summer",1977,10894,265700,1979,123.06,49.12,0.129708098754602,-0.192683139533032,-0.306165644122756,-1.01894495349077
"431","South","Francois/Fraser_Summer",1978,32528,437405,1980,123.06,49.12,-0.115824560268063,0.00521000845823229,0.517287489432735,0.406613665245262
"432","South","Francois/Fraser_Summer",1979,152583,623924,1981,123.06,49.12,-0.118509825084233,0.230180616588099,0.141964092259517,0.627961313620208
"433","South","Francois/Fraser_Summer",1980,28477,755406,1982,123.06,49.12,-0.0321668235671154,0.215586735907564,0.00939944705124193,-0.344033129101174
"434","South","Francois/Fraser_Summer",1981,12030,285898,1983,123.06,49.12,0.520549804033113,0.138835767975157,0.380270216513322,0.362832023203658
"435","South","Francois/Fraser_Summer",1982,34888,357773,1984,123.06,49.12,-0.249113331432414,0.0863159173870554,-0.0519421355212462,0.397708409822986
"436","South","Francois/Fraser_Summer",1983,61357,1257480,1985,123.06,49.12,-0.535936662599139,-0.324957756497159,-0.686290839657231,-0.501592680865478
"437","South","Francois/Fraser_Summer",1984,32672,1011189,1986,123.06,49.12,0.0306405563353112,-0.23521263666299,-0.102022614561747,-0.870988998448985
"438","South","Francois/Fraser_Summer",1985,21969,128742,1987,123.06,49.12,0.0410648068010515,0.0703997368303834,0.541094104470067,0.66694376932549
