"","region","stock","brood.yr","spawners","recruits","entry.yr","long","lat","loc.sst","w.sst.2","w.sst.1"
"541","GOA","Central Chig",1969,6500,12400,1970,157.9933,56.59639,-0.978555838602043,0.03058559987898,0.527441665099292
"542","GOA","Central Chig",1970,23400,31600,1971,157.9933,56.59639,-2.2127803914924,-1.16297444509851,-0.466270465341332
"543","GOA","Central Chig",1971,29100,22000,1972,157.9933,56.59639,-1.39733967102425,-1.46652375232966,-1.85967842485568
"544","GOA","Central Chig",1972,14200,21200,1973,157.9933,56.59639,-1.28636364873946,-1.08723540894114,-1.07336907980364
"545","GOA","Central Chig",1973,12200,18200,1974,157.9933,56.59639,0.463261886979065,-0.8390513336417,-1.10110173807864
"546","GOA","Central Chig",1974,18100,24100,1975,157.9933,56.59639,-1.23210136064115,-0.856729322074058,-0.577000929204763
"547","GOA","Central Chig",1975,18800,56200,1976,157.9933,56.59639,-0.849324471737419,-0.361970354056221,-1.13645771494335
"548","GOA","Central Chig",1976,17800,73102,1977,157.9933,56.59639,1.22656655740541,-0.0968379969740086,0.412517006830911
"549","GOA","Central Chig",1977,9300,186830,1978,157.9933,56.59639,-0.848217787274982,-0.231985883798913,-0.606193000778928
"550","GOA","Central Chig",1978,13800,83069,1979,157.9933,56.59639,0.758896035242445,0.183533117303923,0.142221233181101
"551","GOA","Central Chig",1979,44800,26815,1980,157.9933,56.59639,-1.09719642619759,0.260006088712998,0.224845001426745
"552","GOA","Central Chig",1980,34200,43550,1981,157.9933,56.59639,0.750607143545001,0.216952627063857,0.295167175999252
"553","GOA","Central Chig",1981,26100,14842,1982,157.9933,56.59639,-1.41944111547274,0.252767402092087,0.138738078128462
"554","GOA","Central Chig",1982,49400,60502,1983,157.9933,56.59639,0.771403139257095,0.67332523500686,0.366796726055712
"555","GOA","Central Chig",1983,17000,26937,1984,157.9933,56.59639,0.962527994217949,0.928761436570597,0.979853743958008
"556","GOA","Central Chig",1984,35400,95116,1985,157.9933,56.59639,-0.741701743032489,0.383972438619913,0.877669129183186
"557","GOA","Central Chig",1985,9600,34734,1986,157.9933,56.59639,-0.741719408492755,0.669984370586051,-0.109724251943359
"558","GOA","Central Chig",1986,31000,141741,1987,157.9933,56.59639,0.136593635051633,1.08171837972241,1.44969299311546
"559","GOA","Central Chig",1987,17500,69429,1988,157.9933,56.59639,0.0192151140382721,0.145594629805578,0.713743766329364
"560","GOA","Central Chig",1988,55800,218669,1989,157.9933,56.59639,0.468329857771416,-0.312403456518694,-0.422554506718208
"561","GOA","Central Chig",1989,34700,82706,1990,157.9933,56.59639,0.20512356525108,-0.365865093523539,-0.20225240631918
"562","GOA","Central Chig",1990,28000,172152,1991,157.9933,56.59639,-0.214176690249687,-0.0657616590892384,-0.529477780727899
"563","GOA","Central Chig",1991,18000,151566,1992,157.9933,56.59639,-0.274439637081947,0.118718613728388,0.397954462549422
"564","GOA","Central Chig",1992,173100,92093,1993,157.9933,56.59639,0.614306291501105,0.411571610276743,-0.160517235092646
"565","GOA","Central Chig",1993,39400,169959,1994,157.9933,56.59639,-0.090689889416572,0.143387633978044,0.983660455646132
"566","GOA","Central Chig",1994,102600,75191,1995,157.9933,56.59639,-0.029921686517606,-0.48799250299162,-0.696885187690045
"567","GOA","Central Chig",1995,44500,107895,1996,157.9933,56.59639,0.0691659509996657,-0.39873507442581,-0.279099818293196
"568","GOA","Central Chig",1996,45100,89604,1997,157.9933,56.59639,2.03692877436159,0.322396547188567,-0.518370330558423
"569","GOA","Central Chig",1997,65700,120632,1998,157.9933,56.59639,0.346446067034889,0.787940707487218,1.16316342493556
"570","GOA","Central Chig",1998,32000,21258,1999,157.9933,56.59639,-0.7493614838332,-0.164182672264143,0.412717990038879
"571","GOA","Central Chig",1999,32400,54495,2000,157.9933,56.59639,-0.173368468909559,-0.195308462254326,-0.741083334567166
"572","GOA","Central Chig",2000,22700,30316,2001,157.9933,56.59639,0.315924712227409,-0.178216166646019,0.350466410058514
"573","GOA","Central Chig",2001,36500,164429,2002,157.9933,56.59639,0.684454207293411,0.588585531883119,-0.706898743350551
"574","GOA","Central Chig",2002,11615,12905,2003,157.9933,56.59639,1.09642429416663,1.01414319047334,1.88406980711679
"575","GOA","Central Chig",2003,43191,44795,2004,157.9933,56.59639,1.33037632782559,0.224816435197923,0.144216573829882
"576","GOA","Central Chig",2004,30310,57980,2005,157.9933,56.59639,1.83432634472556,0.143462462958788,0.305416296565964
"577","GOA","Central Chig",2005,159100,82699,2006,157.9933,56.59639,-0.177293230627234,-0.445913359838735,-0.0184913706483889
"578","GOA","Central Chig",2006,3450,243501,2007,157.9933,56.59639,0.368685471909515,-0.930206318584605,-0.873335349029081
"579","GOA","Central Chig",2007,25200,149080,2008,157.9933,56.59639,-0.329714994586656,-1.04985647697219,-0.987077288140129
"580","GOA","E Chig",1962,79600,188100,1963,156.5806,56.98528,0.0888094104875591,0.638923121369322,0.551336506033977
"581","GOA","E Chig",1963,55200,114200,1964,156.5806,56.98528,-0.887771586047747,-0.245561864557576,0.726509736704668
"582","GOA","E Chig",1964,165400,173100,1965,156.5806,56.98528,-0.840327112252177,-0.801871072405926,-1.21763346581982
"583","GOA","E Chig",1965,58000,70200,1966,156.5806,56.98528,-0.836567260040228,-0.514864479723601,-0.386108678992033
"584","GOA","E Chig",1966,58000,367100,1967,156.5806,56.98528,0.322710756476896,-0.418077916267335,-0.643620280455169
"585","GOA","E Chig",1967,89800,321500,1968,156.5806,56.98528,0.556666923458418,-0.799326360814678,-0.192535552079502
"586","GOA","E Chig",1968,63000,135100,1969,156.5806,56.98528,-0.183192433906524,-0.439337752225281,-1.40611716954985
"587","GOA","E Chig",1969,66500,60300,1970,156.5806,56.98528,-0.977950383650917,0.03058559987898,0.527441665099292
"588","GOA","E Chig",1970,126000,76600,1971,156.5806,56.98528,-2.13678696429299,-1.16297444509851,-0.466270465341332
"589","GOA","E Chig",1971,219200,41300,1972,156.5806,56.98528,-1.41508299703064,-1.46652375232966,-1.85967842485568
"590","GOA","E Chig",1972,107400,132300,1973,156.5806,56.98528,-1.28355639704837,-1.08723540894114,-1.07336907980364
"591","GOA","E Chig",1973,59100,56000,1974,156.5806,56.98528,0.514681530176618,-0.8390513336417,-1.10110173807864
"592","GOA","E Chig",1974,76300,73300,1975,156.5806,56.98528,-1.22855322505063,-0.856729322074058,-0.577000929204763
"593","GOA","E Chig",1975,41300,115600,1976,156.5806,56.98528,-0.763944026293691,-0.361970354056221,-1.13645771494335
"594","GOA","E Chig",1976,122300,163805,1977,156.5806,56.98528,1.24307541973851,-0.0968379969740086,0.412517006830911
"595","GOA","E Chig",1977,54500,234668,1978,156.5806,56.98528,-0.838806242821134,-0.231985883798913,-0.606193000778928
"596","GOA","E Chig",1978,55800,209913,1979,156.5806,56.98528,0.747868108869999,0.183533117303923,0.142221233181101
"597","GOA","E Chig",1979,79500,58450,1980,156.5806,56.98528,-1.16715016776033,0.260006088712998,0.224845001426745
"598","GOA","E Chig",1980,107000,235834,1981,156.5806,56.98528,0.783567401773833,0.216952627063857,0.295167175999252
"599","GOA","E Chig",1981,126000,5764,1982,156.5806,56.98528,-1.40010326429331,0.252767402092087,0.138738078128462
"600","GOA","E Chig",1982,145400,26380,1983,156.5806,56.98528,0.775810109428769,0.67332523500686,0.366796726055712
"601","GOA","E Chig",1983,50200,47190,1984,156.5806,56.98528,1.00550540249239,0.928761436570597,0.979853743958008
"602","GOA","E Chig",1984,214700,299411,1985,156.5806,56.98528,-0.740862584912409,0.383972438619913,0.877669129183186
"603","GOA","E Chig",1985,4900,74303,1986,156.5806,56.98528,-0.74893022377086,0.669984370586051,-0.109724251943359
"604","GOA","E Chig",1986,8500,167163,1987,156.5806,56.98528,0.0409736455603921,1.08171837972241,1.44969299311546
"605","GOA","E Chig",1987,38300,75325,1988,156.5806,56.98528,0.0469245110322293,0.145594629805578,0.713743766329364
"606","GOA","E Chig",1988,221900,368109,1989,156.5806,56.98528,0.508976154254994,-0.312403456518694,-0.422554506718208
"607","GOA","E Chig",1989,74300,156357,1990,156.5806,56.98528,0.275630593369972,-0.365865093523539,-0.20225240631918
"608","GOA","E Chig",1990,139700,133533,1991,156.5806,56.98528,-0.331465951124407,-0.0657616590892384,-0.529477780727899
"609","GOA","E Chig",1991,70400,120874,1992,156.5806,56.98528,-0.351668628065113,0.118718613728388,0.397954462549422
"610","GOA","E Chig",1992,306900,150337,1993,156.5806,56.98528,0.548543365773371,0.411571610276743,-0.160517235092646
"611","GOA","E Chig",1993,135200,301397,1994,156.5806,56.98528,-0.0650547884607013,0.143387633978044,0.983660455646132
"612","GOA","E Chig",1994,129200,102880,1995,156.5806,56.98528,-0.16354681298711,-0.48799250299162,-0.696885187690045
"613","GOA","E Chig",1995,112800,178432,1996,156.5806,56.98528,0.0711603861320413,-0.39873507442581,-0.279099818293196
"614","GOA","E Chig",1996,130500,224045,1997,156.5806,56.98528,2.12820099054619,0.322396547188567,-0.518370330558423
"615","GOA","E Chig",1997,290000,457811,1998,156.5806,56.98528,0.303918244567073,0.787940707487218,1.16316342493556
"616","GOA","E Chig",1998,97700,175363,1999,156.5806,56.98528,-0.777341838630342,-0.164182672264143,0.412717990038879
"617","GOA","E Chig",1999,167100,152904,2000,156.5806,56.98528,-0.275999407214793,-0.195308462254326,-0.741083334567166
"618","GOA","E Chig",2000,216000,277240,2001,156.5806,56.98528,0.308110880268315,-0.178216166646019,0.350466410058514
"619","GOA","E Chig",2001,406900,36352,2002,156.5806,56.98528,0.611026624984048,0.588585531883119,-0.706898743350551
"620","GOA","E Chig",2002,174850,54716,2003,156.5806,56.98528,1.0448836387582,1.01414319047334,1.88406980711679
"621","GOA","E Chig",2003,152854,65851,2004,156.5806,56.98528,1.350533292848,0.224816435197923,0.144216573829882
"622","GOA","E Chig",2004,277240,116045,2005,156.5806,56.98528,1.89203752286907,0.143462462958788,0.305416296565964
"623","GOA","E Chig",2005,36350,198700,2006,156.5806,56.98528,-0.209234131728637,-0.445913359838735,-0.0184913706483889
"624","GOA","E Chig",2006,53940,176861,2007,156.5806,56.98528,0.360437538243888,-0.930206318584605,-0.873335349029081
"625","GOA","E Chig",2007,58000,228989,2008,156.5806,56.98528,-0.30143599945522,-1.04985647697219,-0.987077288140129
"626","GOA","SW-Unimak",1962,160800,103200,1963,163.5,54.5,-0.146925096945723,0.638923121369322,0.551336506033977
"627","GOA","SW-Unimak",1963,183700,54600,1964,163.5,54.5,-1.01822765215555,-0.245561864557576,0.726509736704668
"628","GOA","SW-Unimak",1964,294000,135000,1965,163.5,54.5,-0.680252312108172,-0.801871072405926,-1.21763346581982
"629","GOA","SW-Unimak",1965,24200,81000,1966,163.5,54.5,-0.891023465301615,-0.514864479723601,-0.386108678992033
"630","GOA","SW-Unimak",1966,67200,174054,1967,163.5,54.5,0.553567259160197,-0.418077916267335,-0.643620280455169
"631","GOA","SW-Unimak",1967,50100,353768,1968,163.5,54.5,0.131789244577327,-0.799326360814678,-0.192535552079502
"632","GOA","SW-Unimak",1968,87400,171221,1969,163.5,54.5,0.271323129893146,-0.439337752225281,-1.40611716954985
"633","GOA","SW-Unimak",1969,37700,94041,1970,163.5,54.5,-1.03443215089651,0.03058559987898,0.527441665099292
"634","GOA","SW-Unimak",1970,108800,102817,1971,163.5,54.5,-2.37340787308679,-1.16297444509851,-0.466270465341332
"635","GOA","SW-Unimak",1971,144100,33609,1972,163.5,54.5,-1.36242040695785,-1.46652375232966,-1.85967842485568
"636","GOA","SW-Unimak",1972,109500,116814,1973,163.5,54.5,-1.3006788680992,-1.08723540894114,-1.07336907980364
"637","GOA","SW-Unimak",1973,81600,291630,1974,163.5,54.5,0.312967119548055,-0.8390513336417,-1.10110173807864
"638","GOA","SW-Unimak",1974,87500,297513,1975,163.5,54.5,-1.22271690669268,-0.856729322074058,-0.577000929204763
"639","GOA","SW-Unimak",1975,33100,206826,1976,163.5,54.5,-1.08070902957393,-0.361970354056221,-1.13645771494335
"640","GOA","SW-Unimak",1976,101900,289941,1977,163.5,54.5,1.14347982355954,-0.0968379969740086,0.412517006830911
"641","GOA","SW-Unimak",1977,274000,386798,1978,163.5,54.5,-0.854999547106438,-0.231985883798913,-0.606193000778928
"642","GOA","SW-Unimak",1978,214300,439561,1979,163.5,54.5,0.773755268111103,0.183533117303923,0.142221233181101
"643","GOA","SW-Unimak",1979,108400,438745,1980,163.5,54.5,-0.865584496856731,0.260006088712998,0.224845001426745
"644","GOA","SW-Unimak",1980,120800,738330,1981,163.5,54.5,0.684260623200591,0.216952627063857,0.295167175999252
"645","GOA","SW-Unimak",1981,146800,594632,1982,163.5,54.5,-1.450772823423,0.252767402092087,0.138738078128462
"646","GOA","SW-Unimak",1982,183900,721697,1983,163.5,54.5,0.729097477147267,0.67332523500686,0.366796726055712
"647","GOA","SW-Unimak",1983,117600,471000,1984,163.5,54.5,0.793055626295329,0.928761436570597,0.979853743958008
"648","GOA","SW-Unimak",1984,253700,779578,1985,163.5,54.5,-0.745541615832717,0.383972438619913,0.877669129183186
"649","GOA","SW-Unimak",1985,218800,238962,1986,163.5,54.5,-0.766161427132629,0.669984370586051,-0.109724251943359
"650","GOA","SW-Unimak",1986,305000,299229,1987,163.5,54.5,0.328184261357424,1.08171837972241,1.44969299311546
"651","GOA","SW-Unimak",1987,291500,479895,1988,163.5,54.5,-0.0573132589161162,0.145594629805578,0.713743766329364
"652","GOA","SW-Unimak",1988,227300,433092,1989,163.5,54.5,0.36205050624635,-0.312403456518694,-0.422554506718208
"653","GOA","SW-Unimak",1989,121300,408033,1990,163.5,54.5,0.0416958585897385,-0.365865093523539,-0.20225240631918
"654","GOA","SW-Unimak",1990,143800,1272981,1991,163.5,54.5,0.0925440473294785,-0.0657616590892384,-0.529477780727899
"655","GOA","SW-Unimak",1991,242200,912940,1992,163.5,54.5,-0.0658432959266863,0.118718613728388,0.397954462549422
"656","GOA","SW-Unimak",1992,141400,431026,1993,163.5,54.5,0.709217215763121,0.411571610276743,-0.160517235092646
"657","GOA","SW-Unimak",1993,224630,449559,1994,163.5,54.5,-0.112532415517577,0.143387633978044,0.983660455646132
"658","GOA","SW-Unimak",1994,367400,524955,1995,163.5,54.5,0.307423422054391,-0.48799250299162,-0.696885187690045
"659","GOA","SW-Unimak",1995,401650,564359,1996,163.5,54.5,0.0449083507466937,-0.39873507442581,-0.279099818293196
"660","GOA","SW-Unimak",1996,302900,635479,1997,163.5,54.5,1.79615486535809,0.322396547188567,-0.518370330558423
"661","GOA","SW-Unimak",1997,267000,709620,1998,163.5,54.5,0.364665712709133,0.787940707487218,1.16316342493556
"662","GOA","SW-Unimak",1998,351910,500146,1999,163.5,54.5,-0.686993854426702,-0.164182672264143,0.412717990038879
"663","GOA","SW-Unimak",1999,389130,422356,2000,163.5,54.5,0.110851991702337,-0.195308462254326,-0.741083334567166
"664","GOA","SW-Unimak",2000,258025,242574,2001,163.5,54.5,0.403987735073104,-0.178216166646019,0.350466410058514
"665","GOA","SW-Unimak",2001,277421,407568,2002,163.5,54.5,0.892301569417662,0.588585531883119,-0.706898743350551
"666","GOA","SW-Unimak",2002,269200,550188,2003,163.5,54.5,1.23190464378943,1.01414319047334,1.88406980711679
"667","GOA","SW-Unimak",2003,193230,772346,2004,163.5,54.5,1.27115530034337,0.224816435197923,0.144216573829882
"668","GOA","SW-Unimak",2004,180400,283582,2005,163.5,54.5,1.64158264135929,0.143462462958788,0.305416296565964
"669","GOA","SW-Unimak",2005,322110,925986,2006,163.5,54.5,-0.073255145573931,-0.445913359838735,-0.0184913706483889
"670","GOA","SW-Unimak",2006,239850,258361,2007,163.5,54.5,0.46642420406362,-0.930206318584605,-0.873335349029081
"671","GOA","SW-Unimak",2007,399210,325696,2008,163.5,54.5,-0.363921938007803,-1.04985647697219,-0.987077288140129
"672","EBS","W-NW AKPen",1962,48000,57200,1963,163.37,54.982,-0.388130042749911,-0.402246991669733,-0.446093421545893
"673","EBS","W-NW AKPen",1963,22300,24300,1964,163.37,54.982,-0.816457735924003,-0.504227555808035,-0.358400561793573
"674","EBS","W-NW AKPen",1964,16000,20000,1965,163.37,54.982,-0.960243977209673,-0.352792425988818,-0.650054549822497
"675","EBS","W-NW AKPen",1965,1800,9400,1966,163.37,54.982,-0.544058843866003,-0.150557986695027,-0.0555303021551381
"676","EBS","W-NW AKPen",1966,10000,8047,1967,163.37,54.982,0.56085302131222,-0.290777159260019,-0.245585671234917
"677","EBS","W-NW AKPen",1967,15400,13398,1968,163.37,54.982,0.139247752984555,-0.361357964241017,-0.335968647285122
"678","EBS","W-NW AKPen",1968,19800,12674,1969,163.37,54.982,0.332222009590617,-0.148011093116634,-0.386747281196911
"679","EBS","W-NW AKPen",1969,8000,13973,1970,163.37,54.982,-0.91174293058474,-0.0993798683388745,0.0907250949636443
"680","EBS","W-NW AKPen",1970,5600,9179,1971,163.37,54.982,-1.96451748425624,-0.714882894304307,-0.289484831641393
"681","EBS","W-NW AKPen",1971,5900,17815,1972,163.37,54.982,-1.52204458924067,-0.851435419970899,-1.14028095696722
"682","EBS","W-NW AKPen",1972,11200,46201,1973,163.37,54.982,-0.672187701697195,-0.42346511716403,-0.562589882974577
"683","EBS","W-NW AKPen",1973,7500,76890,1974,163.37,54.982,0.338579508077349,-0.311063369594287,-0.284340351353483
"684","EBS","W-NW AKPen",1974,6100,77834,1975,163.37,54.982,-0.997436707350903,-0.642700789392039,-0.33778638783509
"685","EBS","W-NW AKPen",1975,17300,24915,1976,163.37,54.982,-0.831771431999914,-0.424577577221983,-0.947615190948988
"686","EBS","W-NW AKPen",1976,38300,126095,1977,163.37,54.982,0.830208724658781,0.215715719875267,0.0984600365050209
"687","EBS","W-NW AKPen",1977,54300,88656,1978,163.37,54.982,-0.818619630213857,0.532177574667555,0.332971403245514
"688","EBS","W-NW AKPen",1978,29500,61469,1979,163.37,54.982,0.535165785686257,0.503771820392958,0.731383746089596
"689","EBS","W-NW AKPen",1979,12400,34129,1980,163.37,54.982,-1.23486394913516,0.127246805753395,0.276159894696321
"690","EBS","W-NW AKPen",1980,41100,113163,1981,163.37,54.982,0.634339785663939,0.198990487984853,-0.0216662831895314
"691","EBS","W-NW AKPen",1981,29600,142183,1982,163.37,54.982,-1.69323904885335,0.151799195007351,0.419647259159237
"692","EBS","W-NW AKPen",1982,23800,67745,1983,163.37,54.982,0.97573596716292,0.211145835284956,-0.116048869144534
"693","EBS","W-NW AKPen",1983,20200,120112,1984,163.37,54.982,0.484351992072746,0.794481043279651,0.538340539714447
"694","EBS","W-NW AKPen",1984,33400,117913,1985,163.37,54.982,-0.961859342363129,0.741740213007826,1.05062154684485
"695","EBS","W-NW AKPen",1985,25700,30684,1986,163.37,54.982,-1.02124174967893,0.79854587487109,0.432858879170797
"696","EBS","W-NW AKPen",1986,23300,24989,1987,163.37,54.982,0.811208230548174,0.861027657352201,1.16423287057138
"697","EBS","W-NW AKPen",1987,55500,60619,1988,163.37,54.982,0.752207310633942,0.290161628565159,0.55782244413302
"698","EBS","W-NW AKPen",1988,51800,76161,1989,163.37,54.982,0.413635502141132,0.0209450718645024,0.0225008129972978
"699","EBS","W-NW AKPen",1989,19400,70958,1990,163.37,54.982,0.151736031840926,0.111219378848265,0.019389330731707
"700","EBS","W-NW AKPen",1990,18400,142129,1991,163.37,54.982,0.579132294777712,0.261073158277534,0.203049426964823
"701","EBS","W-NW AKPen",1991,49400,337627,1992,163.37,54.982,-0.272706524109341,0.134368208809702,0.319096889590246
"702","EBS","W-NW AKPen",1992,33100,114235,1993,163.37,54.982,0.581693915310347,0.425004961504645,-0.0503604719708426
"703","EBS","W-NW AKPen",1993,46100,68725,1994,163.37,54.982,-0.153424273476625,0.422058991948163,0.900370394980133
"704","EBS","W-NW AKPen",1994,108900,86087,1995,163.37,54.982,0.630383706432505,0.323250922944148,-0.0562524110838067
"705","EBS","W-NW AKPen",1995,320000,64500,1996,163.37,54.982,-0.105338089692548,0.490879396035025,0.702754256972103
"706","EBS","W-NW AKPen",1996,108500,79378,1997,163.37,54.982,1.53693578054579,0.273072718115379,0.279004535097948
"707","EBS","W-NW AKPen",1997,47700,104807,1998,163.37,54.982,0.776743432840816,0.265455285950297,0.267140901132811
"708","EBS","W-NW AKPen",1998,67300,58146,1999,163.37,54.982,-0.567956953982051,-0.28733456842423,0.263769670767783
"709","EBS","W-NW AKPen",1999,56600,43509,2000,163.37,54.982,-0.23187227418064,0.447620844132689,-0.838438807616242
"710","EBS","W-NW AKPen",2000,52400,44525,2001,163.37,54.982,0.448421407295936,0.860060511199543,1.73368049588162
"711","EBS","W-NW AKPen",2001,66000,67407,2002,163.37,54.982,1.31652218396244,0.681394115285195,-0.013559473482534
"712","EBS","W-NW AKPen",2002,50100,73574,2003,163.37,54.982,1.1564055258972,1.09822345788301,1.37634770405292
"713","EBS","W-NW AKPen",2003,36800,113646,2004,163.37,54.982,0.728803016354555,0.916571364503611,0.820099211713088
"714","EBS","W-NW AKPen",2004,43400,83761,2005,163.37,54.982,1.74184864176355,0.40646419031796,1.01304351729413
"715","EBS","W-NW AKPen",2005,61600,79034,2006,163.37,54.982,0.230389501360986,-0.121560743819838,-0.200115136658214
"716","EBS","W-NW AKPen",2006,61600,43888,2007,163.37,54.982,0.489190687528539,-0.274655827337283,-0.0430063509814625
"717","EBS","W-NW AKPen",2007,85950,110938,2008,163.37,54.982,-0.228009870696693,-0.711500007908591,-0.506305303693103
"718","EBS","E-NW AKPen",1962,68000,62900,1963,162.845,55.3158,-0.388130042749911,-0.402246991669733,-0.446093421545893
"719","EBS","E-NW AKPen",1963,133500,42700,1964,162.845,55.3158,-0.816457735924003,-0.504227555808035,-0.358400561793573
"720","EBS","E-NW AKPen",1964,95500,191500,1965,162.845,55.3158,-0.960243977209673,-0.352792425988818,-0.650054549822497
"721","EBS","E-NW AKPen",1965,24000,99800,1966,162.845,55.3158,-0.544058843866003,-0.150557986695027,-0.0555303021551381
"722","EBS","E-NW AKPen",1966,54000,68132,1967,162.845,55.3158,0.56085302131222,-0.290777159260019,-0.245585671234917
"723","EBS","E-NW AKPen",1967,32800,90322,1968,162.845,55.3158,0.139247752984555,-0.361357964241017,-0.335968647285122
"724","EBS","E-NW AKPen",1968,142700,123684,1969,162.845,55.3158,0.332222009590617,-0.148011093116634,-0.386747281196911
"725","EBS","E-NW AKPen",1969,95300,164710,1970,162.845,55.3158,-0.91174293058474,-0.0993798683388745,0.0907250949636443
"726","EBS","E-NW AKPen",1970,58100,87302,1971,162.845,55.3158,-1.96451748425624,-0.714882894304307,-0.289484831641393
"727","EBS","E-NW AKPen",1971,54100,77662,1972,162.845,55.3158,-1.52204458924067,-0.851435419970899,-1.14028095696722
"728","EBS","E-NW AKPen",1972,65800,165794,1973,162.845,55.3158,-0.672187701697195,-0.42346511716403,-0.562589882974577
"729","EBS","E-NW AKPen",1973,68100,401744,1974,162.845,55.3158,0.338579508077349,-0.311063369594287,-0.284340351353483
"730","EBS","E-NW AKPen",1974,76000,216416,1975,162.845,55.3158,-0.997436707350903,-0.642700789392039,-0.33778638783509
"731","EBS","E-NW AKPen",1975,74300,195825,1976,162.845,55.3158,-0.831771431999914,-0.424577577221983,-0.947615190948988
"732","EBS","E-NW AKPen",1976,127700,646716,1977,162.845,55.3158,0.830208724658781,0.215715719875267,0.0984600365050209
"733","EBS","E-NW AKPen",1977,381400,531440,1978,162.845,55.3158,-0.818619630213857,0.532177574667555,0.332971403245514
"734","EBS","E-NW AKPen",1978,134100,223850,1979,162.845,55.3158,0.535165785686257,0.503771820392958,0.731383746089596
"735","EBS","E-NW AKPen",1979,178000,328067,1980,162.845,55.3158,-1.23486394913516,0.127246805753395,0.276159894696321
"736","EBS","E-NW AKPen",1980,364200,530192,1981,162.845,55.3158,0.634339785663939,0.198990487984853,-0.0216662831895314
"737","EBS","E-NW AKPen",1981,235000,321344,1982,162.845,55.3158,-1.69323904885335,0.151799195007351,0.419647259159237
"738","EBS","E-NW AKPen",1982,166400,211518,1983,162.845,55.3158,0.97573596716292,0.211145835284956,-0.116048869144534
"739","EBS","E-NW AKPen",1983,173300,434638,1984,162.845,55.3158,0.484351992072746,0.794481043279651,0.538340539714447
"740","EBS","E-NW AKPen",1984,427500,416572,1985,162.845,55.3158,-0.961859342363129,0.741740213007826,1.05062154684485
"741","EBS","E-NW AKPen",1985,194700,105058,1986,162.845,55.3158,-1.02124174967893,0.79854587487109,0.432858879170797
"742","EBS","E-NW AKPen",1986,142400,116483,1987,162.845,55.3158,0.811208230548174,0.861027657352201,1.16423287057138
"743","EBS","E-NW AKPen",1987,286000,223921,1988,162.845,55.3158,0.752207310633942,0.290161628565159,0.55782244413302
"744","EBS","E-NW AKPen",1988,304400,243871,1989,162.845,55.3158,0.413635502141132,0.0209450718645024,0.0225008129972978
"745","EBS","E-NW AKPen",1989,90600,196436,1990,162.845,55.3158,0.151736031840926,0.111219378848265,0.019389330731707
"746","EBS","E-NW AKPen",1990,92500,147510,1991,162.845,55.3158,0.579132294777712,0.261073158277534,0.203049426964823
"747","EBS","E-NW AKPen",1991,172400,97378,1992,162.845,55.3158,-0.272706524109341,0.134368208809702,0.319096889590246
"748","EBS","E-NW AKPen",1992,182200,280196,1993,162.845,55.3158,0.581693915310347,0.425004961504645,-0.0503604719708426
"749","EBS","E-NW AKPen",1993,172900,204686,1994,162.845,55.3158,-0.153424273476625,0.422058991948163,0.900370394980133
"750","EBS","E-NW AKPen",1994,140500,295042,1995,162.845,55.3158,0.630383706432505,0.323250922944148,-0.0562524110838067
"751","EBS","E-NW AKPen",1995,88300,310200,1996,162.845,55.3158,-0.105338089692548,0.490879396035025,0.702754256972103
"752","EBS","E-NW AKPen",1996,278200,200431,1997,162.845,55.3158,1.53693578054579,0.273072718115379,0.279004535097948
"753","EBS","E-NW AKPen",1997,179500,415219,1998,162.845,55.3158,0.776743432840816,0.265455285950297,0.267140901132811
"754","EBS","E-NW AKPen",1998,281800,380793,1999,162.845,55.3158,-0.567956953982051,-0.28733456842423,0.263769670767783
"755","EBS","E-NW AKPen",1999,310200,209068,2000,162.845,55.3158,-0.23187227418064,0.447620844132689,-0.838438807616242
"756","EBS","E-NW AKPen",2000,196800,257553,2001,162.845,55.3158,0.448421407295936,0.860060511199543,1.73368049588162
"757","EBS","E-NW AKPen",2001,340800,159175,2002,162.845,55.3158,1.31652218396244,0.681394115285195,-0.013559473482534
"758","EBS","E-NW AKPen",2002,367000,159274,2003,162.845,55.3158,1.1564055258972,1.09822345788301,1.37634770405292
"759","EBS","E-NW AKPen",2003,199200,317810,2004,162.845,55.3158,0.728803016354555,0.916571364503611,0.820099211713088
"760","EBS","E-NW AKPen",2004,252200,196929,2005,162.845,55.3158,1.74184864176355,0.40646419031796,1.01304351729413
"761","EBS","E-NW AKPen",2005,131365,59595,2006,162.845,55.3158,0.230389501360986,-0.121560743819838,-0.200115136658214
"762","EBS","E-NW AKPen",2006,131860,239282,2007,162.845,55.3158,0.489190687528539,-0.274655827337283,-0.0430063509814625
"763","EBS","E-NW AKPen",2007,249500,269860,2008,162.845,55.3158,-0.228009870696693,-0.711500007908591,-0.506305303693103
"764","GOA","SE-SC AKPen",1962,238600,576200,1963,161,55.5,-0.026936547448577,0.638923121369322,0.551336506033977
"765","GOA","SE-SC AKPen",1963,263000,251500,1964,161,55.5,-0.961858843050107,-0.245561864557576,0.726509736704668
"766","GOA","SE-SC AKPen",1964,160800,313100,1965,161,55.5,-0.739063540877623,-0.801871072405926,-1.21763346581982
"767","GOA","SE-SC AKPen",1965,203300,192000,1966,161,55.5,-0.857417697917928,-0.514864479723601,-0.386108678992033
"768","GOA","SE-SC AKPen",1966,354800,657883,1967,161,55.5,0.442321439997268,-0.418077916267335,-0.643620280455169
