,stock.id,species,stock,region,sub.region,broodYr,spawn,rec
333,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1979,925362,3963911
334,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1980,2644698,4922128
335,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1981,1796220,4683497
336,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1982,1155552,1820715
337,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1983,888294,1451800
338,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1984,1242474,4384274
339,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1985,1849938,7147405
340,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1986,1977645,12634892
341,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1987,1061806,5472173
342,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1988,1037862,2972683
343,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1989,1161984,3006867
344,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1990,2092578,3824681
345,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1991,3578508,4574326
346,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1992,1606650,1469488
347,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1993,1535658,2671484
348,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1994,990810,2350996
349,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1995,1111140,5810340
350,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1996,1078098,6316438
351,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1997,1025664,3360605
352,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1998,1202172,3764480
353,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,1999,1625364,3663371
354,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2000,1375488,8902992
355,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2001,1830360,5351526
356,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2002,1263918,6474697
357,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2003,1831170,12843685
358,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2004,1939674,3946524
359,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2005,2744622,5125503
360,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2006,1953228,4618757
361,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2007,2945304,4410723
362,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2008,2472690,3150583
363,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2009,1169466,1818347
364,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2010,1463928,6456948
365,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2011,1177074,4419618
366,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2012,900312,2646630
367,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2013,938160,61349
368,NA,Sockeye,Naknek,Bristol Bay,Bristol Bay South,2014,1474428,0
369,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1963,234820.8018,214838
370,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1964,134852.6266,93339
371,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1965,255793.5021,779751
372,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1966,233577.6147,701562
373,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1967,74002.81765,227029
374,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1968,142360.4153,344177
375,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1969,95805.0467,493689
376,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1970,452891.7581,988759
377,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1971,312699.1781,1010994
378,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1973,210600.7728,1380184
379,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1974,204190.1742,383620
380,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1975,832092.6013,5995145
381,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1976,520302.5868,4351919
382,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1977,611588.3606,3236085
383,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1978,734040.0845,1513723
384,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1979,551271.6622,1846150
385,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1980,3669136.414,1210262
386,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1981,1118872.875,1976753
387,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1982,664579.7666,1335146
388,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1983,446845.0461,1548733
389,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1984,655739.2017,761243
390,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1985,551319.2218,1416867
391,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1986,1095241.259,2092570
392,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1987,429181.6128,1905451
393,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1988,534459.8784,2557334
394,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1989,567863.3443,1398718
395,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1990,752513.138,1189243
396,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1991,544748.2476,1491477
397,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1992,768816.1441,1212570
398,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1993,790926.9579,1074274
399,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1994,563334.117,425911
400,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1995,311136.3458,1198473
401,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1996,557057.3491,2335511
402,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1997,412591.0367,544299
403,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1998,507532.2674,2665494
404,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,1999,344972.2727,1753713
405,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2000,446286.4967,3956536
406,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2001,897112.175,3076642
407,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2002,349155.3099,2121279
408,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2003,642092.8998,1863314
409,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2004,543872.2652,1463692
410,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2005,1106703,1210003
411,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2006,548410,1185003
412,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2007,518041,827926
413,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2008,492546,2132541
414,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2009,484149,1314212
415,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2010,468696,2287821
416,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2011,428191,2814912
417,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2012,432438,570954
418,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2013,894148,5624
419,NA,Sockeye,Nushagak,Bristol Bay,Bristol Bay North,2014,618477,0
420,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1956,225000,460869
421,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1957,25000,182459
422,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1958,72000,269814
423,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1959,209640,296077
424,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1960,162810,541480
425,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1961,122254,340210
426,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1962,61952,170068
427,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1963,116196,152062
428,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1964,104874,174978
429,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1965,96486,405599
430,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1966,104198,641763
431,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1967,81330,181217
432,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1968,49918,262624
433,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1969,116666,216333
434,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1970,202896,408284
435,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1971,200242,558181
436,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1972,78570,303605
437,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1973,106930,653500
438,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1974,103592,703838
439,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1975,180562,1199909
440,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1976,189390,1068657
441,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1977,162534,883990
442,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1978,306176,681617
443,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1979,198238,582868
444,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1980,526750,305047
445,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1981,307130,344617
446,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1982,288674,425197
447,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1983,212640,1245992
448,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1984,150978,167004
449,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1985,153482,350671
450,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1986,203384,760090
451,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1987,278276,892200
452,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1988,309012,616260
453,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1989,104240,548303
454,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1990,166297,704724
455,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1991,254088,690188
456,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1992,209516,275227
457,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1993,188610,322621
458,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1994,174172,254406
459,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1995,211226,1440819
460,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1996,187174,1118048
461,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1997,152223,462339
462,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1998,175476,809749
463,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,1999,196136,517983
464,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2000,352245,706646
465,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2001,303346,637173
466,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2002,178577,1027566
467,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2003,232302,998354
468,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2004,135637,681185
469,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2005,155778,777908
470,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2006,312126,836553
471,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2007,269646,887883
472,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2008,205680,609588
473,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2009,313946,490026
474,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2010,188298,482972
475,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2011,190970,699059
476,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2012,203148,169799
477,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2013,128118,657
478,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2014,151934,0
479,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2015,218700,0
480,NA,Sockeye,Togiak,Bristol Bay,Bristol Bay North,2016,200046,0
481,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1963,388254,132737
482,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1964,472770,274729
483,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1965,996612,392952
484,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1966,704436,2388183
485,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1967,238830,230347
486,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1968,70896,45086
487,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1969,160380,89239
488,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1970,735024,355706
489,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1971,529752,935799
490,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1972,79428,276167
491,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1973,38988,102304
492,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1974,61854,757903
493,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1975,429336,4125830
494,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1976,356308,5801024
495,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1977,201520,2853146
496,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1978,82435,1194444
497,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1979,1706904,6480873
498,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1980,3335284,8062903
499,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1981,1327699,7976361
500,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1982,1185551,2359875
501,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1983,1001364,1789083
502,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1984,1270318,5529338
503,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1985,1006407,2823426
504,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1986,1015582,7142239
505,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1987,686894,7164088
506,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1988,654412,5544385
507,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1989,1713287,4912511
508,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1990,749478,3858139
509,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1991,2482016,6680525
510,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1992,2194927,3149046
511,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1993,1413454,1357571
512,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1994,1095068,1586362
513,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1995,1321108,5774016
514,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1996,692167,1355911
515,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1997,656641,3026469
516,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1998,924853,1248474
517,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,1999,1662042,3675003
518,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2000,638420,4360147
519,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2001,866368,2133615
520,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2002,905584,4500309
521,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2003,790202,6369924
522,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2004,815104,4260301
523,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2005,799612,5247372
524,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2006,1003158,3422304
525,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2007,2599186,3139216
526,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2008,596332,3012605
527,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2009,1364338,1378317
528,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2010,830886,4179575
529,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2011,1029853,7640992
530,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2012,695018,4087383
531,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2013,898110,29934
532,NA,Sockeye,Ugashik,Bristol Bay,Bristol Bay South,2014,640158,0
533,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1963,721404,1632832
534,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1964,1076112,1286899
535,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1965,675156,2021714
536,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1966,1208682,2290776
537,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1967,515772,1054258
538,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1968,649344,1154363
539,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1969,604338,989845
540,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1970,1161964,2648098
541,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1971,851202,1425137
542,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1972,430602,1338674
543,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1973,330474,1460257
544,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1974,1708836,5893427
545,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1975,1270116,6290685
546,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1976,817008,6590532
547,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1977,561828,3824311
548,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1978,2267238,3117204
549,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1979,1706352,4154665
550,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1980,2969040,1471790
551,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1981,1233318,2231911
552,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1982,976470,2085368
553,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1983,1360968,3326749
554,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1984,1002792,2218817
555,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1985,939000,3304162
556,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1986,818652,4176300
557,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1987,1337172,2897910
558,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1988,866778,3978864
559,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1989,1186410,5106286
560,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1990,1069440,3555674
561,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1991,1159920,6110262
562,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1992,1286250,4539117
563,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1993,1176126,3267335
564,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1994,1471890,5887324
565,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1995,1482162,7844734
566,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1996,1649598,7529942
567,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1997,1512396,1237315
568,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1998,1755768,6866956
569,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,1999,1512426,5621074
570,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2000,1300026,7214551
571,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2001,1458732,7908111
572,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2002,1283682,8414493
573,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2003,1459782,8971059
574,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2004,1543392,9037342
575,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2005,1496550,6884312
576,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2006,4008102,7845820
577,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2007,1528086,2656489
578,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2008,1724676,3129396
579,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2009,1319232,3648604
580,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2010,1804344,7249473
581,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2011,1098006,4944886
582,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2012,764211,3048740
583,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2013,1183348,205858
584,NA,Sockeye,Wood,Bristol Bay,Bristol Bay North,2014,2764614,0
585,NA,Sockeye,Black Lake,Chignik,Chignik,1922,86421,963814
586,NA,Sockeye,Black Lake,Chignik,Chignik,1924,121983,1322557
587,NA,Sockeye,Black Lake,Chignik,Chignik,1925,386364,117662
588,NA,Sockeye,Black Lake,Chignik,Chignik,1926,289009,530194
589,NA,Sockeye,Black Lake,Chignik,Chignik,1927,857881,2677184
590,NA,Sockeye,Black Lake,Chignik,Chignik,1928,507353,820981
591,NA,Sockeye,Black Lake,Chignik,Chignik,1929,995832,1054167
592,NA,Sockeye,Black Lake,Chignik,Chignik,1930,92955,377485
593,NA,Sockeye,Black Lake,Chignik,Chignik,1931,96201,1128231
594,NA,Sockeye,Black Lake,Chignik,Chignik,1932,2151734,341298
595,NA,Sockeye,Black Lake,Chignik,Chignik,1933,223913,621400
596,NA,Sockeye,Black Lake,Chignik,Chignik,1934,866890,1658466
597,NA,Sockeye,Black Lake,Chignik,Chignik,1935,194636,419709
598,NA,Sockeye,Black Lake,Chignik,Chignik,1936,548039,645985
599,NA,Sockeye,Black Lake,Chignik,Chignik,1937,205613,809550
600,NA,Sockeye,Black Lake,Chignik,Chignik,1938,175972,1025570
601,NA,Sockeye,Black Lake,Chignik,Chignik,1939,1142852,489232
602,NA,Sockeye,Black Lake,Chignik,Chignik,1940,176307,505379
603,NA,Sockeye,Black Lake,Chignik,Chignik,1941,374420,1583579
604,NA,Sockeye,Black Lake,Chignik,Chignik,1942,442981,3059105
605,NA,Sockeye,Black Lake,Chignik,Chignik,1943,701859,700658
606,NA,Sockeye,Black Lake,Chignik,Chignik,1944,291844,334093
607,NA,Sockeye,Black Lake,Chignik,Chignik,1945,217882,245534
608,NA,Sockeye,Black Lake,Chignik,Chignik,1946,774130,224163
609,NA,Sockeye,Black Lake,Chignik,Chignik,1947,2386733,181112
610,NA,Sockeye,Black Lake,Chignik,Chignik,1948,384637,327295
611,NA,Sockeye,Black Lake,Chignik,Chignik,1949,213269,308534
612,NA,Sockeye,Black Lake,Chignik,Chignik,1950,206270,392627
613,NA,Sockeye,Black Lake,Chignik,Chignik,1951,125126,625689
614,NA,Sockeye,Black Lake,Chignik,Chignik,1952,34155,230820
615,NA,Sockeye,Black Lake,Chignik,Chignik,1953,168375,357607
616,NA,Sockeye,Black Lake,Chignik,Chignik,1954,184953,142421
617,NA,Sockeye,Black Lake,Chignik,Chignik,1955,256757,554495
618,NA,Sockeye,Black Lake,Chignik,Chignik,1956,289096,208168
619,NA,Sockeye,Black Lake,Chignik,Chignik,1957,192479,350511
620,NA,Sockeye,Black Lake,Chignik,Chignik,1958,120862,242368
621,NA,Sockeye,Black Lake,Chignik,Chignik,1959,112226,340942
622,NA,Sockeye,Black Lake,Chignik,Chignik,1960,251567,774751
623,NA,Sockeye,Black Lake,Chignik,Chignik,1961,140714,571641
624,NA,Sockeye,Black Lake,Chignik,Chignik,1962,167602,693470
625,NA,Sockeye,Black Lake,Chignik,Chignik,1963,332536,698699
626,NA,Sockeye,Black Lake,Chignik,Chignik,1964,137073,755722
627,NA,Sockeye,Black Lake,Chignik,Chignik,1965,307192,1948139
628,NA,Sockeye,Black Lake,Chignik,Chignik,1966,383545,1303562
629,NA,Sockeye,Black Lake,Chignik,Chignik,1967,328000,240643
630,NA,Sockeye,Black Lake,Chignik,Chignik,1968,342343,1210282
631,NA,Sockeye,Black Lake,Chignik,Chignik,1969,366589,477876
632,NA,Sockeye,Black Lake,Chignik,Chignik,1970,536257,446677
633,NA,Sockeye,Black Lake,Chignik,Chignik,1971,671668,1382628
634,NA,Sockeye,Black Lake,Chignik,Chignik,1972,326320,912946
635,NA,Sockeye,Black Lake,Chignik,Chignik,1973,538462.0188,1243249
636,NA,Sockeye,Black Lake,Chignik,Chignik,1974,364602.9223,630062
637,NA,Sockeye,Black Lake,Chignik,Chignik,1975,326563,361222
